customer_id,month,data_used_gb,voice_minutes,support_calls,app_logins,downtime_minutes
CUST_4410,7,4.46,254.6,0,73,35
CUST_4410,8,113.37,756.5,0,54,22
CUST_4410,9,6.16,545.2,0,63,17
CUST_4410,10,24.02,240.2,1,107,23
CUST_4410,11,36.24,505.3,1,81,29
CUST_4410,12,34.22,631.4,0,72,25
CUST_4411,1,47.68,778.4,1,111,34
CUST_4411,2,72.41,332.2,0,88,28
CUST_4411,3,52.93,748.5,0,34,35
CUST_4411,4,17.91,450.1,1,87,5
CUST_4411,5,27.04,705.5,0,89,39
CUST_4411,6,14.79,617.4,0,68,4
CUST_4411,7,46.14,227.8,2,39,6
CUST_4411,8,3.69,795.3,0,38,28
CUST_4411,9,2.04,363.9,0,31,23
CUST_4411,10,10.5,605.7,0,24,8
CUST_4411,11,57.37,575.1,2,21,13
CUST_4411,12,38.08,455.9,0,99,31
CUST_4412,1,3.64,303.6,2,80,20
CUST_4412,2,38.6,417.5,0,42,13
CUST_4412,3,14.22,654.3,0,59,31
CUST_4412,4,15.58,707.5,1,105,0
CUST_4412,5,45.37,525.2,0,81,13
CUST_4412,6,51.21,413.7,1,114,12
CUST_4412,7,10.13,396.8,1,22,11
CUST_4412,8,153.88,616.4,1,53,22
CUST_4412,9,19.26,605.3,0,98,8
CUST_4412,10,8.35,340.3,0,27,18
CUST_4412,11,4.7,440.5,0,85,9
CUST_4412,12,0.38,147.7,1,31,6
CUST_4413,1,56.35,706.3,1,68,39
CUST_4413,2,62.48,575.0,0,80,10
CUST_4413,3,14.31,176.4,0,99,31
CUST_4413,4,57.9,361.3,1,20,14
CUST_4413,5,50.27,179.1,0,24,20
CUST_4413,6,6.13,230.7,0,50,0
CUST_4413,7,52.78,173.1,0,61,29
CUST_4413,8,0.99,442.7,0,99,9
CUST_4413,9,106.72,478.7,1,84,13
CUST_4413,10,19.65,648.6,0,89,5
CUST_4413,11,5.91,241.0,0,80,30
CUST_4413,12,146.42,566.5,0,78,7
CUST_4414,1,7.83,258.2,0,84,1
CUST_4414,2,12.74,496.0,0,54,20
CUST_4414,3,16.56,605.9,0,65,35
CUST_4414,4,0.38,526.1,0,77,10
CUST_4414,5,19.04,723.1,0,31,37
CUST_4414,6,86.5,643.0,1,88,26
CUST_4414,7,30.66,423.2,1,90,20
CUST_4414,8,9.01,613.8,1,31,30
CUST_4414,9,9.17,655.9,1,65,29
CUST_4414,10,19.02,576.4,0,107,32
CUST_4414,11,21.0,337.0,0,115,25
CUST_4414,12,1.32,753.4,0,46,23
CUST_4415,1,2.88,777.0,1,39,34
CUST_4415,2,17.56,637.4,0,72,33
CUST_4415,3,45.91,195.1,0,40,31
CUST_4415,4,6.9,579.5,1,114,21
CUST_4415,5,0.75,260.7,1,51,0
CUST_4415,6,3.89,407.4,0,21,32
CUST_4415,7,25.01,575.7,0,111,22
CUST_4415,8,18.84,339.2,0,56,26
CUST_4415,9,0.06,232.3,0,105,34
CUST_4415,10,42.55,397.6,0,87,15
CUST_4415,11,1.34,460.2,0,27,0
CUST_4415,12,84.39,115.1,1,89,9
CUST_4416,1,15.71,731.4,0,82,33
CUST_4416,2,73.78,211.9,1,105,7
CUST_4416,3,60.82,358.0,0,91,5
CUST_4416,4,20.91,590.9,1,116,13
CUST_4416,5,53.51,788.6,1,61,35
CUST_4416,6,4.03,224.3,1,90,19
CUST_4416,7,19.1,487.5,0,103,34
CUST_4416,8,20.57,611.6,0,36,28
CUST_4416,9,25.84,607.7,1,39,19
CUST_4416,10,20.03,210.3,0,32,23
CUST_4416,11,7.87,574.3,0,74,39
CUST_4416,12,9.12,517.6,0,88,15
CUST_4417,1,71.77,410.0,0,112,31
CUST_4417,2,41.71,687.1,1,73,8
CUST_4417,3,17.32,307.1,0,45,2
CUST_4417,4,46.82,757.9,0,71,24
CUST_4417,5,59.22,358.8,1,106,12
CUST_4417,6,12.21,392.9,0,34,6
CUST_4417,7,190.63,574.6,0,65,27
CUST_4417,8,63.04,226.5,1,23,17
CUST_4417,9,21.42,623.8,0,64,2
CUST_4417,10,10.32,773.6,0,80,17
CUST_4417,11,65.59,305.1,1,110,35
CUST_4417,12,40.37,548.9,0,103,2
CUST_4418,1,0.38,741.5,1,29,30
CUST_4418,2,55.99,619.2,0,116,26
CUST_4418,3,52.28,778.4,0,107,19
CUST_4418,4,38.67,724.5,0,119,31
CUST_4418,5,11.75,109.1,0,114,9
CUST_4418,6,6.45,570.2,1,111,6
CUST_4418,7,17.82,625.6,0,46,13
CUST_4418,8,4.22,514.1,0,96,5
CUST_4418,9,101.29,149.1,0,36,17
CUST_4418,10,38.2,718.6,0,81,35
CUST_4418,11,78.53,221.2,0,57,37
CUST_4418,12,4.12,471.3,1,57,22
CUST_4419,1,16.96,344.0,0,34,16
CUST_4419,2,63.92,283.9,1,113,35
CUST_4419,3,21.36,172.3,1,66,26
CUST_4419,4,0.6,202.7,1,73,15
CUST_4419,5,42.74,338.4,0,29,3
CUST_4419,6,38.09,361.0,0,94,33
CUST_4419,7,1.57,589.9,0,85,22
CUST_4419,8,5.44,175.8,0,30,5
CUST_4419,9,56.59,419.9,0,54,5
CUST_4419,10,15.47,480.5,0,20,6
CUST_4419,11,226.02,370.0,0,58,7
CUST_4419,12,18.96,343.0,0,61,35
CUST_4420,1,22.6,179.0,0,110,22
CUST_4420,2,6.93,381.1,0,63,16
CUST_4420,3,12.2,422.6,0,83,32
CUST_4420,4,83.96,613.0,1,109,38
CUST_4420,5,20.66,205.0,1,46,11
CUST_4420,6,2.75,268.2,1,110,35
CUST_4420,7,77.43,535.1,1,74,5
CUST_4420,8,38.21,675.2,0,58,28
CUST_4420,9,76.45,300.7,1,116,7
CUST_4420,10,198.59,562.2,2,96,37
CUST_4420,11,65.19,394.8,0,52,33
CUST_4420,12,45.07,572.7,0,112,38
CUST_4421,1,28.05,165.5,0,89,2
CUST_4421,2,41.79,317.1,1,114,12
CUST_4421,3,21.22,405.2,1,52,39
CUST_4421,4,55.08,647.0,0,42,18
CUST_4421,5,34.22,684.1,1,51,4
CUST_4421,6,5.68,753.5,0,107,26
CUST_4421,7,0.17,245.0,1,64,38
CUST_4421,8,29.51,251.9,0,62,29
CUST_4421,9,17.51,537.5,1,102,18
CUST_4421,10,54.34,674.8,0,106,34
CUST_4421,11,25.15,423.1,0,91,3
CUST_4421,12,37.6,606.2,0,52,19
CUST_4422,1,34.1,693.8,0,95,39
CUST_4422,2,5.33,268.7,0,45,12
CUST_4422,3,14.76,143.5,0,108,16
CUST_4422,4,15.34,705.4,0,23,3
CUST_4422,5,15.06,167.6,0,44,16
CUST_4422,6,22.9,402.4,0,72,7
CUST_4422,7,20.01,512.9,0,74,25
CUST_4422,8,4.78,338.5,0,59,27
CUST_4422,9,50.2,658.4,0,97,25
CUST_4422,10,34.29,524.9,0,103,6
CUST_4422,11,2.18,406.0,0,114,21
CUST_4422,12,34.29,243.0,0,67,35
CUST_4423,1,19.66,187.2,1,114,21
CUST_4423,2,97.23,690.4,0,49,23
CUST_4423,3,1.85,232.3,0,86,8
CUST_4423,4,1.92,750.8,0,25,10
CUST_4423,5,36.35,330.6,1,84,39
CUST_4423,6,158.81,420.8,0,61,28
CUST_4423,7,12.02,114.3,1,69,7
CUST_4423,8,4.41,226.3,0,85,23
CUST_4423,9,26.28,586.6,1,37,5
CUST_4423,10,18.77,131.6,0,24,11
CUST_4423,11,4.65,627.6,0,91,20
CUST_4423,12,130.73,215.5,0,26,28
CUST_4424,1,63.35,212.6,0,113,29
CUST_4424,2,61.66,728.9,0,49,34
CUST_4424,3,38.51,313.1,1,95,6
CUST_4424,4,78.73,395.9,1,76,6
CUST_4424,5,4.06,245.0,0,23,11
CUST_4424,6,58.64,183.8,2,100,39
CUST_4424,7,13.67,657.5,0,108,36
CUST_4424,8,9.46,234.7,0,42,31
CUST_4424,9,9.3,184.5,1,24,21
CUST_4424,10,10.08,607.7,0,85,8
CUST_4424,11,66.42,716.2,0,45,19
CUST_4424,12,14.37,579.9,0,49,28
CUST_4425,1,8.47,579.6,1,100,31
CUST_4425,2,2.41,743.6,0,22,1
CUST_4425,3,19.85,771.6,2,116,22
CUST_4425,4,61.58,356.0,0,116,14
CUST_4425,5,0.37,424.7,0,26,11
CUST_4425,6,6.33,399.4,1,80,16
CUST_4425,7,27.94,615.1,0,65,28
CUST_4425,8,35.75,336.1,0,68,14
CUST_4425,9,32.28,526.7,0,27,34
CUST_4425,10,0.48,727.5,1,33,28
CUST_4425,11,21.26,216.7,1,86,8
CUST_4425,12,13.93,605.9,1,111,17
CUST_4426,1,7.91,199.5,0,39,38
CUST_4426,2,39.43,778.4,0,97,10
CUST_4426,3,42.97,564.1,0,65,3
CUST_4426,4,21.69,486.9,0,118,11
CUST_4426,5,18.56,357.2,0,41,6
CUST_4426,6,68.12,374.7,0,28,21
CUST_4426,7,18.61,474.0,0,55,10
CUST_4426,8,61.41,697.3,0,42,15
CUST_4426,9,3.73,244.8,0,116,0
CUST_4426,10,53.87,710.6,0,101,4
CUST_4426,11,11.5,698.1,0,106,13
CUST_4426,12,111.16,748.0,0,69,23
CUST_4427,1,37.37,265.8,0,24,34
CUST_4427,2,11.85,505.9,0,99,38
CUST_4427,3,25.7,774.7,0,111,17
CUST_4427,4,55.93,436.9,0,81,36
CUST_4427,5,28.58,300.3,0,98,9
CUST_4427,6,1.37,710.3,1,70,11
CUST_4427,7,33.24,639.4,0,81,37
CUST_4427,8,1.11,637.7,1,95,9
CUST_4427,9,3.82,482.1,0,35,15
CUST_4427,10,13.46,675.4,0,55,13
CUST_4427,11,52.54,594.7,0,109,36
CUST_4427,12,16.79,681.6,0,70,19
CUST_4428,1,25.1,438.1,0,117,35
CUST_4428,2,50.2,270.2,0,67,23
CUST_4428,3,3.2,212.9,0,66,4
CUST_4428,4,8.76,328.2,0,39,14
CUST_4428,5,47.09,188.8,0,53,8
CUST_4428,6,2.19,482.6,0,58,32
CUST_4428,7,73.31,306.0,0,64,31
CUST_4428,8,10.91,746.1,0,34,29
CUST_4428,9,39.47,356.0,0,28,33
CUST_4428,10,17.98,646.4,0,102,17
CUST_4428,11,48.6,465.8,0,62,24
CUST_4428,12,27.41,429.7,0,78,35
CUST_4429,1,9.46,432.7,0,37,28
CUST_4429,2,20.83,164.5,1,77,26
CUST_4429,3,1.87,488.7,0,72,20
CUST_4429,4,68.66,252.0,2,51,22
CUST_4429,5,122.36,332.6,1,46,36
CUST_4429,6,49.62,572.2,0,67,19
CUST_4429,7,25.13,181.1,0,65,25
CUST_4429,8,1.31,314.0,0,58,38
CUST_4429,9,91.12,693.1,0,33,18
CUST_4429,10,31.25,731.9,0,63,30
CUST_4429,11,54.62,206.1,0,49,7
CUST_4429,12,28.03,222.4,0,40,16
CUST_4430,1,15.67,518.7,0,83,21
CUST_4430,2,0.42,215.8,0,103,15
CUST_4430,3,67.1,325.4,1,20,3
CUST_4430,4,19.65,628.1,0,79,10
CUST_4430,5,36.63,578.5,1,97,18
CUST_4430,6,18.54,701.3,0,63,25
CUST_4430,7,36.81,512.4,0,79,17
CUST_4430,8,40.31,752.2,1,72,7
CUST_4430,9,18.13,424.2,1,102,35
CUST_4430,10,48.39,473.8,1,48,33
CUST_4430,11,29.69,228.2,1,115,23
CUST_4430,12,25.79,141.7,1,68,22
CUST_4431,1,1.4,306.5,0,63,39
CUST_4431,2,116.22,184.5,0,117,31
CUST_4431,3,68.99,221.4,0,29,23
CUST_4431,4,0.66,222.3,0,107,26
CUST_4431,5,5.63,683.1,0,76,31
CUST_4431,6,22.77,192.3,0,114,15
CUST_4431,7,3.22,459.1,0,55,31
CUST_4431,8,31.54,256.7,0,78,15
CUST_4431,9,34.49,646.6,0,66,22
CUST_4431,10,25.63,301.5,0,53,25
CUST_4431,11,21.97,415.5,0,70,30
CUST_4431,12,28.31,373.7,0,71,5
CUST_4432,1,39.12,680.4,1,68,14
CUST_4432,2,55.1,725.6,0,49,7
CUST_4432,3,4.61,102.1,0,92,20
CUST_4432,4,17.53,588.6,1,119,19
CUST_4432,5,101.67,104.6,0,89,7
CUST_4432,6,6.4,419.0,0,101,38
CUST_4432,7,17.92,672.1,0,68,8
CUST_4432,8,39.8,543.3,0,102,6
CUST_4432,9,46.19,144.2,2,110,5
CUST_4432,10,28.22,602.4,0,88,8
CUST_4432,11,93.85,253.5,0,24,6
CUST_4432,12,13.51,531.9,0,93,17
CUST_4433,1,12.09,798.0,0,58,15
CUST_4433,2,12.0,267.4,0,62,26
CUST_4433,3,5.11,338.9,0,79,15
CUST_4433,4,3.68,518.4,0,41,35
CUST_4433,5,46.58,592.8,0,23,37
CUST_4433,6,3.71,777.2,0,81,35
CUST_4433,7,3.35,133.7,1,68,7
CUST_4433,8,36.62,244.8,1,33,30
CUST_4433,9,11.64,270.1,0,38,26
CUST_4433,10,30.46,634.5,0,108,26
CUST_4433,11,14.24,449.4,0,57,1
CUST_4433,12,6.89,771.2,1,37,27
CUST_4434,1,47.67,367.7,0,74,38
CUST_4434,2,34.08,570.1,1,100,18
CUST_4434,3,13.31,725.1,0,88,4
CUST_4434,4,5.06,303.6,1,39,21
CUST_4434,5,8.65,674.0,0,87,18
CUST_4434,6,30.88,498.2,1,98,20
CUST_4434,7,36.68,399.6,0,61,2
CUST_4434,8,1.71,747.8,0,47,21
CUST_4434,9,7.16,398.2,0,32,1
CUST_4434,10,0.57,180.5,0,56,29
CUST_4434,11,10.22,283.1,1,20,17
CUST_4434,12,2.52,365.2,0,75,7
CUST_4435,1,2.83,259.7,0,32,24
CUST_4435,2,42.47,190.8,1,24,35
CUST_4435,3,2.32,357.2,0,27,28
CUST_4435,4,4.8,620.4,0,99,4
CUST_4435,5,20.98,147.0,0,118,7
CUST_4435,6,23.02,151.7,0,110,17
CUST_4435,7,81.52,471.0,0,118,23
CUST_4435,8,28.86,554.1,0,112,29
CUST_4435,9,0.37,620.7,2,32,23
CUST_4435,10,58.12,798.0,1,50,21
CUST_4435,11,39.4,673.2,2,29,15
CUST_4435,12,6.62,557.7,0,93,33
CUST_4436,1,36.1,216.4,1,66,35
CUST_4436,2,86.39,573.2,0,71,17
CUST_4436,3,43.86,106.5,0,103,19
CUST_4436,4,10.87,210.5,0,90,3
CUST_4436,5,97.92,323.3,0,90,39
CUST_4436,6,86.67,719.9,0,115,34
CUST_4436,7,1.73,788.9,0,32,13
CUST_4436,8,85.09,339.4,0,29,14
CUST_4436,9,10.39,209.9,1,109,26
CUST_4436,10,16.49,161.2,0,86,4
CUST_4436,11,3.19,723.8,0,38,16
CUST_4436,12,14.7,247.7,0,85,9
CUST_4437,1,26.73,260.6,0,57,1
CUST_4437,2,12.05,485.9,1,53,3
CUST_4437,3,10.09,482.5,0,40,11
CUST_4437,4,77.22,436.0,1,31,35
CUST_4437,5,19.49,612.9,0,95,32
CUST_4437,6,0.81,292.3,0,116,31
CUST_4437,7,3.78,701.4,0,97,28
CUST_4437,8,27.0,219.2,0,92,4
CUST_4437,9,22.22,104.3,1,116,38
CUST_4437,10,4.21,549.2,0,107,38
CUST_4437,11,10.46,121.0,0,75,9
CUST_4437,12,18.3,399.3,0,31,38
CUST_4438,1,6.85,438.2,1,80,3
CUST_4438,2,2.13,418.1,0,80,11
CUST_4438,3,25.83,395.2,0,101,15
CUST_4438,4,22.54,359.1,0,76,26
CUST_4438,5,51.94,776.6,0,42,17
CUST_4438,6,118.84,145.1,0,114,25
CUST_4438,7,14.54,590.6,0,35,12
CUST_4438,8,47.03,410.8,0,100,33
CUST_4438,9,22.18,750.4,0,80,27
CUST_4438,10,35.65,525.6,0,71,38
CUST_4438,11,22.26,339.4,0,86,31
CUST_4438,12,22.88,273.8,0,70,21
CUST_4439,1,119.49,439.5,1,39,28
CUST_4439,2,3.49,309.7,0,50,36
CUST_4439,3,75.19,660.0,2,22,1
CUST_4439,4,8.79,706.5,0,56,21
CUST_4439,5,7.22,696.8,1,107,12
CUST_4439,6,18.77,452.2,0,88,35
CUST_4439,7,14.55,216.8,1,108,11
CUST_4439,8,1.92,754.1,0,104,17
CUST_4439,9,35.71,502.7,0,87,2
CUST_4439,10,3.11,229.5,0,83,36
CUST_4439,11,56.93,689.0,0,54,34
CUST_4439,12,31.07,203.4,0,105,6
CUST_4440,1,4.61,413.7,1,47,6
CUST_4440,2,31.94,510.1,1,54,18
CUST_4440,3,62.9,293.7,1,73,16
CUST_4440,4,30.69,428.8,1,56,19
CUST_4440,5,3.75,772.9,1,70,17
CUST_4440,6,32.62,275.9,0,77,8
CUST_4440,7,102.01,736.7,1,104,28
CUST_4440,8,18.76,660.2,1,78,29
CUST_4440,9,21.68,575.9,0,58,18
CUST_4440,10,11.77,716.0,0,97,30
CUST_4440,11,31.75,398.5,0,44,26
CUST_4440,12,27.1,478.8,0,29,2
CUST_4441,1,9.62,646.0,0,64,38
CUST_4441,2,31.48,140.6,1,44,32
CUST_4441,3,19.89,236.8,0,89,39
CUST_4441,4,59.91,698.1,0,72,1
CUST_4441,5,1.34,613.5,1,89,23
CUST_4441,6,25.19,620.9,1,68,35
CUST_4441,7,9.99,187.0,0,118,4
CUST_4441,8,32.36,200.7,1,72,31
CUST_4441,9,10.59,539.3,0,21,5
CUST_4441,10,8.67,660.8,1,52,13
CUST_4441,11,6.02,381.7,1,73,15
CUST_4441,12,183.49,109.6,0,113,2
CUST_4442,1,71.73,770.7,0,61,19
CUST_4442,2,27.37,156.3,0,105,3
CUST_4442,3,27.81,487.8,0,60,29
CUST_4442,4,3.17,483.5,0,109,19
CUST_4442,5,6.49,470.7,0,44,14
CUST_4442,6,16.71,584.8,0,33,33
CUST_4442,7,33.53,418.8,0,39,3
CUST_4442,8,14.95,397.8,0,41,5
CUST_4442,9,10.0,437.3,0,77,36
CUST_4442,10,5.91,717.3,1,56,3
CUST_4442,11,55.61,701.9,0,37,26
CUST_4442,12,54.72,328.1,1,75,31
CUST_4443,1,26.8,734.7,1,37,38
CUST_4443,2,21.27,397.1,1,24,0
CUST_4443,3,31.72,310.3,0,60,29
CUST_4443,4,37.97,333.7,0,115,17
CUST_4443,5,37.59,748.6,0,39,37
CUST_4443,6,42.94,453.8,0,29,25
CUST_4443,7,2.41,421.5,1,66,15
CUST_4443,8,6.15,618.9,1,77,12
CUST_4443,9,14.81,601.6,0,20,24
CUST_4443,10,29.09,367.8,0,108,6
CUST_4443,11,15.88,206.4,1,46,22
CUST_4443,12,28.45,757.8,0,110,19
CUST_4444,1,16.44,123.4,0,44,38
CUST_4444,2,7.81,231.3,0,70,35
CUST_4444,3,62.34,556.8,0,113,25
CUST_4444,4,4.98,647.9,0,102,3
CUST_4444,5,47.32,233.9,0,39,2
CUST_4444,6,7.9,534.0,0,51,10
CUST_4444,7,74.31,621.5,0,70,15
CUST_4444,8,138.73,441.4,0,108,12
CUST_4444,9,9.05,355.2,0,38,24
CUST_4444,10,0.72,286.7,0,62,5
CUST_4444,11,14.17,698.7,0,106,10
CUST_4444,12,25.15,614.7,0,40,19
CUST_4445,1,147.4,748.1,1,45,20
CUST_4445,2,22.38,237.1,0,118,5
CUST_4445,3,40.42,640.7,0,76,31
CUST_4445,4,22.17,335.5,0,29,8
CUST_4445,5,81.49,544.2,0,114,14
CUST_4445,6,3.39,659.1,1,114,3
CUST_4445,7,40.95,587.4,0,99,10
CUST_4445,8,20.1,671.0,0,81,35
CUST_4445,9,20.07,141.4,0,45,19
CUST_4445,10,61.45,246.0,0,74,13
CUST_4445,11,3.96,141.1,0,46,12
CUST_4445,12,74.76,449.0,0,72,32
CUST_4446,1,5.45,282.1,1,54,11
CUST_4446,2,23.33,426.3,0,64,25
CUST_4446,3,2.86,578.0,0,113,19
CUST_4446,4,8.17,447.7,0,86,31
CUST_4446,5,3.57,693.0,0,61,37
CUST_4446,6,23.33,689.5,0,51,36
CUST_4446,7,17.48,293.0,0,51,14
CUST_4446,8,26.24,251.0,1,30,30
CUST_4446,9,20.83,502.0,0,36,35
CUST_4446,10,33.04,116.4,0,37,13
CUST_4446,11,21.55,229.0,0,29,7
CUST_4446,12,7.58,462.6,0,37,23
CUST_4447,1,19.93,623.0,1,88,7
CUST_4447,2,17.39,527.8,0,48,7
CUST_4447,3,2.07,112.4,1,111,19
CUST_4447,4,7.54,499.0,0,48,1
CUST_4447,5,57.01,133.6,0,64,4
CUST_4447,6,15.02,603.4,1,57,37
CUST_4447,7,97.45,584.2,1,48,34
CUST_4447,8,26.17,207.3,2,88,12
CUST_4447,9,91.37,135.2,3,66,20
CUST_4447,10,44.56,323.3,0,29,28
CUST_4447,11,63.49,324.7,0,31,29
CUST_4447,12,7.88,522.5,1,76,13
CUST_4448,1,5.54,534.3,0,35,15
CUST_4448,2,14.13,382.4,0,106,8
CUST_4448,3,16.47,210.7,0,32,37
CUST_4448,4,18.24,760.8,0,95,3
CUST_4448,5,16.86,405.0,2,103,16
CUST_4448,6,41.44,635.0,0,67,28
CUST_4448,7,0.43,199.8,1,27,1
CUST_4448,8,30.35,177.7,0,50,0
CUST_4448,9,24.32,457.9,0,94,31
CUST_4448,10,12.88,691.9,0,114,23
CUST_4448,11,33.23,159.5,0,104,30
CUST_4448,12,44.48,227.1,1,27,10
CUST_4449,1,1.62,508.3,0,25,30
CUST_4449,2,119.27,162.0,1,28,24
CUST_4449,3,115.07,657.1,0,92,13
CUST_4449,4,4.17,332.3,0,40,11
CUST_4449,5,9.62,589.7,0,98,34
CUST_4449,6,11.96,114.9,1,95,12
CUST_4449,7,40.04,170.8,2,50,38
CUST_4449,8,144.63,144.5,0,91,23
CUST_4449,9,2.98,148.6,0,89,36
CUST_4449,10,14.36,394.6,1,101,28
CUST_4449,11,21.74,550.2,0,81,13
CUST_4449,12,27.32,699.5,0,96,32
CUST_4450,1,59.92,175.2,1,58,23
CUST_4450,2,13.55,736.4,1,89,3
CUST_4450,3,10.35,407.6,1,76,26
CUST_4450,4,12.32,123.8,0,72,38
CUST_4450,5,24.23,584.8,1,89,3
CUST_4450,6,15.92,764.4,0,34,5
CUST_4450,7,40.48,603.3,0,60,15
CUST_4450,8,3.39,307.9,0,73,32
CUST_4450,9,16.14,200.4,0,61,11
CUST_4450,10,20.35,520.6,0,55,35
CUST_4450,11,16.96,390.4,1,89,13
CUST_4450,12,63.76,150.8,0,31,27
CUST_4451,1,12.95,160.6,0,90,8
CUST_4451,2,71.88,731.6,0,68,28
CUST_4451,3,19.8,293.3,1,40,1
CUST_4451,4,15.6,470.2,1,91,34
CUST_4451,5,16.73,211.2,0,113,3
CUST_4451,6,38.98,748.1,1,100,29
CUST_4451,7,44.25,644.7,1,78,21
CUST_4451,8,7.72,324.8,0,69,21
CUST_4451,9,68.96,560.5,0,103,8
CUST_4451,10,5.08,605.7,0,90,1
CUST_4451,11,90.15,517.0,1,37,24
CUST_4451,12,18.17,451.5,0,57,24
CUST_4452,1,10.07,319.3,0,26,34
CUST_4452,2,32.49,473.1,0,98,34
CUST_4452,3,17.21,477.9,0,119,13
CUST_4452,4,10.25,556.6,0,36,21
CUST_4452,5,3.49,478.2,0,38,21
CUST_4452,6,11.59,730.4,0,51,2
CUST_4452,7,31.41,523.4,0,112,39
CUST_4452,8,16.94,346.3,1,97,1
CUST_4452,9,13.99,219.6,0,97,13
CUST_4452,10,4.78,110.6,0,31,36
CUST_4452,11,2.06,243.4,0,82,29
CUST_4452,12,42.57,174.0,0,32,32
CUST_4453,1,90.1,308.6,0,88,1
CUST_4453,2,42.59,156.9,0,47,12
CUST_4453,3,18.0,203.9,0,48,23
CUST_4453,4,44.51,216.2,0,92,9
CUST_4453,5,105.62,449.3,0,41,28
CUST_4453,6,84.01,138.0,0,93,5
CUST_4453,7,8.22,264.7,0,103,26
CUST_4453,8,4.39,635.6,0,22,2
CUST_4453,9,103.79,113.2,0,103,11
CUST_4453,10,9.24,518.0,1,109,33
CUST_4453,11,88.66,113.0,0,91,37
CUST_4453,12,53.24,679.8,0,69,7
CUST_4454,1,53.68,768.3,1,21,10
CUST_4454,2,5.92,557.4,0,60,28
CUST_4454,3,37.12,356.6,1,68,20
CUST_4454,4,19.33,572.5,0,49,17
CUST_4454,5,0.4,350.6,0,74,31
CUST_4454,6,13.12,100.7,0,55,35
CUST_4454,7,21.25,714.4,1,110,28
CUST_4454,8,11.01,509.2,0,65,2
CUST_4454,9,10.7,153.4,0,25,20
CUST_4454,10,20.44,767.6,1,25,24
CUST_4454,11,80.79,177.6,0,25,5
CUST_4454,12,49.24,467.8,0,28,18
CUST_4455,1,39.83,703.1,1,33,19
CUST_4455,2,62.15,620.8,0,78,23
CUST_4455,3,36.03,487.2,0,78,4
CUST_4455,4,14.07,199.4,1,89,26
CUST_4455,5,9.75,196.5,1,83,15
CUST_4455,6,44.9,319.0,0,93,12
CUST_4455,7,71.91,167.4,0,91,36
CUST_4455,8,14.36,246.2,0,37,10
CUST_4455,9,34.05,572.8,0,45,6
CUST_4455,10,12.04,629.5,0,20,39
CUST_4455,11,8.54,159.9,0,109,28
CUST_4455,12,20.74,694.1,1,109,26
CUST_4456,1,13.19,730.0,0,59,9
CUST_4456,2,86.24,253.6,0,97,33
CUST_4456,3,50.3,547.9,0,95,29
CUST_4456,4,50.74,658.5,0,70,33
CUST_4456,5,21.39,775.5,0,40,38
CUST_4456,6,3.71,118.9,0,96,22
CUST_4456,7,45.12,134.2,0,36,8
CUST_4456,8,7.21,513.5,0,42,4
CUST_4456,9,8.46,373.3,0,79,6
CUST_4456,10,1.03,412.2,0,113,21
CUST_4456,11,0.35,198.3,0,109,33
CUST_4456,12,77.89,606.9,0,41,34
CUST_4457,1,1.24,168.5,0,28,16
CUST_4457,2,110.7,502.7,1,75,16
CUST_4457,3,21.08,485.8,0,45,29
CUST_4457,4,137.78,276.2,0,49,28
CUST_4457,5,2.01,125.9,0,63,20
CUST_4457,6,31.97,533.7,0,108,16
CUST_4457,7,9.48,687.4,1,33,5
CUST_4457,8,8.87,589.6,0,98,22
CUST_4457,9,37.74,778.8,2,78,4
CUST_4457,10,13.16,514.2,2,84,12
CUST_4457,11,2.74,552.9,1,77,4
CUST_4457,12,17.21,372.3,0,37,13
CUST_4458,1,0.85,670.9,0,41,28
CUST_4458,2,0.91,299.3,1,30,22
CUST_4458,3,19.74,249.9,0,85,18
CUST_4458,4,9.33,295.7,1,42,11
CUST_4458,5,46.57,134.0,1,52,16
CUST_4458,6,8.73,582.8,0,28,24
CUST_4458,7,16.37,451.2,0,63,26
CUST_4458,8,2.66,145.2,0,66,37
CUST_4458,9,142.69,397.8,0,21,22
CUST_4458,10,37.79,361.4,0,23,35
CUST_4458,11,71.14,655.5,0,84,25
CUST_4458,12,10.12,658.8,0,91,28
CUST_4459,1,54.38,534.2,0,71,32
CUST_4459,2,86.39,417.9,1,41,35
CUST_4459,3,7.09,533.3,0,38,12
CUST_4459,4,17.1,731.4,0,32,6
CUST_4459,5,15.94,300.1,0,58,32
CUST_4459,6,40.28,678.4,0,86,11
CUST_4459,7,6.11,446.2,0,22,1
CUST_4459,8,33.58,417.9,0,97,25
CUST_4459,9,10.99,557.0,0,77,30
CUST_4459,10,4.92,302.8,1,51,39
CUST_4459,11,12.54,464.1,0,38,10
CUST_4459,12,5.86,296.0,1,73,8
CUST_4460,1,67.9,279.5,0,86,18
CUST_4460,2,1.39,765.0,0,37,26
CUST_4460,3,15.2,625.2,1,52,38
CUST_4460,4,11.15,379.4,0,20,12
CUST_4460,5,55.35,563.9,0,50,21
CUST_4460,6,5.29,621.6,0,80,39
CUST_4460,7,21.33,723.1,0,42,30
CUST_4460,8,18.85,552.8,1,37,35
CUST_4460,9,13.46,541.5,0,112,36
CUST_4460,10,9.66,681.5,0,75,18
CUST_4460,11,42.05,183.0,0,63,35
CUST_4460,12,89.01,696.7,0,45,37
CUST_4461,1,30.7,381.8,1,61,39
