customer_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
CUST_4513,112.06,122.42,115.34,110.28,113.67,96.29,94.35,116.73,115.13,111.62,123.06,113.79
CUST_4514,43.36,36.97,56.47,47.52,45.3,40.51,29.54,29.77,29.4,41.52,28.67,42.79
CUST_4515,94.07,91.12,87.0,79.77,86.54,75.9,74.37,90.27,93.3,95.57,69.56,82.17
CUST_4516,59.35,52.27,52.03,52.75,55.04,59.12,57.8,52.24,63.58,59.62,61.58,38.36
CUST_4517,57.25,63.21,68.35,53.23,45.38,47.86,58.01,63.75,52.62,48.69,50.39,60.65
CUST_4518,126.08,128.51,126.76,116.23,128.11,108.46,113.48,112.76,119.75,128.59,111.49,110.86
CUST_4519,86.51,103.42,104.37,103.08,94.49,80.43,107.47,98.02,107.14,81.08,102.14,88.46
CUST_4520,61.03,67.54,70.65,44.12,47.71,53.81,61.38,71.68,51.33,65.0,62.36,68.98
CUST_4521,28.78,30.52,26.09,32.12,47.34,46.66,29.43,45.57,27.91,40.25,42.83,35.85
CUST_4522,32.57,52.86,51.91,46.42,44.22,34.67,43.39,55.79,60.17,48.03,56.26,60.17
CUST_4523,109.83,117.64,102.15,92.03,103.69,107.26,116.85,111.37,100.03,113.89,109.22,117.28
CUST_4524,40.73,52.87,43.52,56.12,39.61,56.56,61.02,46.0,52.55,38.08,43.19,38.3
CUST_4525,58.61,64.29,51.51,71.62,58.08,63.1,49.91,67.57,49.0,54.2,72.72,45.71
CUST_4526,48.78,57.41,38.83,50.44,40.37,63.19,54.33,40.87,42.78,58.1,57.5,43.21
CUST_4527,105.25,120.93,110.88,121.63,102.97,112.03,102.45,110.76,103.54,105.06,109.83,121.8
CUST_4528,37.76,30.73,25.06,47.07,34.16,41.6,44.04,39.07,51.09,51.86,39.43,30.96
CUST_4529,108.72,93.72,97.38,100.27,116.84,94.83,91.52,99.81,105.31,109.33,95.13,113.87
CUST_4530,77.31,91.02,99.93,73.14,86.42,90.22,86.68,90.78,92.12,89.45,90.31,93.06
CUST_4531,86.83,90.59,65.58,84.91,69.88,82.03,82.08,93.91,65.98,79.12,87.73,81.69
CUST_4532,66.66,69.39,74.42,67.72,62.64,55.43,71.88,47.04,54.58,68.6,62.83,74.58
CUST_4533,105.46,117.03,107.38,99.52,121.83,93.57,102.42,99.44,93.85,93.05,119.52,103.57
CUST_4534,97.13,86.97,99.94,91.85,87.84,99.03,92.99,84.36,93.24,88.78,92.92,103.3
CUST_4535,72.86,78.25,67.82,77.82,64.26,78.57,73.45,87.95,77.6,75.05,83.47,72.77
CUST_4536,110.23,105.05,95.85,106.97,108.02,105.0,109.65,109.04,91.81,98.97,99.66,109.65
CUST_4537,48.95,51.53,44.21,58.39,56.6,47.79,62.65,40.4,60.53,65.54,49.88,57.28
CUST_4538,65.78,51.41,58.72,62.71,62.79,62.31,51.45,62.9,76.94,57.03,58.14,75.02
CUST_4539,119.22,98.08,108.86,106.26,122.23,100.48,126.12,121.24,101.63,116.2,112.59,109.51
CUST_4540,86.3,83.9,73.98,88.48,84.75,78.29,91.64,64.02,84.52,80.03,83.4,86.76
CUST_4541,43.05,46.46,33.74,24.71,41.1,43.17,48.59,26.5,25.78,24.98,38.42,45.53
CUST_4542,109.66,121.67,102.9,121.36,102.96,125.48,112.42,117.3,122.8,112.64,102.64,121.25
CUST_4543,63.02,70.23,52.9,56.5,64.0,69.99,77.74,73.23,70.71,81.04,66.08,69.12
CUST_4544,110.92,87.49,88.68,106.97,88.56,95.29,110.15,105.78,96.5,102.85,90.68,90.45
CUST_4545,109.13,128.35,127.64,120.71,110.02,111.46,126.56,115.41,126.13,106.83,126.07,105.32
CUST_4546,69.75,71.14,93.6,88.98,76.34,84.7,84.16,75.11,75.89,87.97,89.63,74.07
CUST_4547,75.68,81.41,77.22,80.01,80.94,94.6,99.56,85.24,79.53,84.82,81.25,90.81
CUST_4548,122.04,105.48,104.94,120.95,119.8,109.63,106.54,114.12,110.31,101.99,123.1,97.33
CUST_4549,120.16,110.15,131.07,119.17,127.1,135.89,121.99,137.72,116.84,127.49,133.2,123.93
CUST_4550,70.49,61.17,63.62,64.62,49.44,61.8,43.93,67.49,53.84,57.22,50.66,57.36
CUST_4551,39.36,30.58,50.85,46.86,29.48,36.47,30.17,37.59,50.76,35.49,25.45,46.15
CUST_4552,111.2,85.67,87.56,100.8,87.19,109.49,93.67,86.59,106.5,96.08,87.5,112.27
CUST_4553,76.85,56.3,70.27,48.75,49.84,63.82,59.67,65.04,63.0,76.03,62.64,65.65
CUST_4554,58.86,35.2,58.41,62.63,37.39,39.39,54.37,40.42,33.26,59.91,51.41,35.12
CUST_4555,35.58,53.99,48.23,31.21,45.8,49.71,41.81,54.58,45.75,36.77,35.27,52.05
CUST_4556,33.5,35.11,39.72,47.78,37.89,33.11,24.08,38.85,41.6,41.46,37.05,23.07
CUST_4557,70.81,57.17,66.68,58.14,49.3,67.66,76.59,53.39,66.45,57.99,54.26,74.32
CUST_4558,83.38,104.54,98.18,102.04,100.89,111.18,102.03,102.64,90.71,103.96,103.75,96.02
CUST_4559,97.19,101.03,94.01,101.49,92.65,94.2,92.02,116.25,91.04,100.85,111.31,120.29
CUST_4560,47.61,42.99,56.88,29.23,32.96,50.54,36.97,52.08,44.91,42.72,47.22,57.41
CUST_4561,130.73,106.86,108.36,119.76,127.17,122.67,116.93,123.07,114.46,103.24,108.35,124.61
CUST_4562,112.62,124.91,98.17,103.17,120.49,115.89,126.46,114.13,124.74,99.31,99.95,100.01
CUST_4563,109.66,95.33,101.46,95.5,108.37,106.64,114.68,117.03,103.17,88.92,114.02,103.93
CUST_4564,102.4,91.04,80.48,97.86,94.14,104.94,94.46,101.49,101.75,102.0,94.54,86.41
CUST_4565,79.6,67.35,70.87,56.21,66.42,77.89,72.64,53.92,68.7,65.11,63.11,50.74
CUST_4566,73.09,80.86,76.62,83.13,85.68,73.63,64.79,92.07,84.32,82.94,87.55,77.01
CUST_4567,126.0,133.21,131.33,115.57,124.54,120.36,127.18,117.78,120.04,112.0,136.15,135.84
CUST_4568,70.67,93.1,94.5,68.19,79.45,86.45,80.42,89.65,81.96,79.18,68.97,66.7
CUST_4569,96.4,82.48,84.63,98.97,78.87,95.23,88.31,103.08,89.35,95.94,94.23,83.95
CUST_4570,50.51,26.29,52.91,30.08,27.69,40.53,51.49,30.27,44.07,43.62,45.25,53.96
CUST_4571,46.63,52.19,43.05,55.58,39.79,55.1,46.52,55.87,55.7,46.8,36.13,36.76
CUST_4572,55.58,52.43,51.89,48.88,55.36,39.43,44.53,35.65,30.62,56.34,31.2,54.4
CUST_4573,84.85,91.01,98.67,79.43,81.1,84.82,76.33,87.22,69.79,75.13,76.71,74.2
CUST_4574,57.27,59.46,57.49,59.97,64.24,61.56,80.36,69.62,79.67,54.24,69.79,69.38
CUST_4575,75.28,87.3,96.4,75.33,91.8,86.47,72.62,76.67,77.42,92.35,69.01,88.32
CUST_4576,50.51,72.67,60.35,65.06,68.24,47.58,55.17,48.44,64.23,48.61,52.48,61.78
CUST_4577,69.16,60.92,65.05,65.97,62.65,62.05,65.2,60.85,68.42,61.09,72.21,62.8
CUST_4578,101.99,95.39,97.44,106.95,105.06,87.74,84.03,97.07,96.5,99.63,93.16,98.33
CUST_4579,47.79,57.06,34.14,52.32,44.77,33.75,45.8,55.99,36.91,33.14,56.73,59.27
CUST_4580,52.35,65.38,52.18,55.54,64.77,50.19,60.42,65.52,68.94,61.89,56.65,53.97
CUST_4581,91.14,76.54,66.02,64.35,93.35,79.51,81.68,66.55,67.92,63.61,82.1,93.55
CUST_4582,57.26,62.24,39.8,62.45,53.39,68.5,67.56,67.83,64.27,46.65,42.36,53.43
CUST_4583,65.58,50.6,48.35,66.77,61.3,67.82,50.72,69.56,70.73,71.38,54.54,65.19
CUST_4584,53.08,36.74,34.48,55.63,55.15,44.05,51.4,58.38,50.91,39.09,50.1,56.9
CUST_4585,53.51,46.32,44.17,54.64,66.79,67.82,57.25,72.25,51.47,63.55,57.91,53.41
CUST_4586,120.1,114.44,96.8,106.1,114.86,105.71,106.83,116.34,110.72,105.82,104.39,114.03
CUST_4587,66.57,45.9,67.03,54.17,48.42,67.56,53.09,43.97,54.02,46.84,61.8,49.07
CUST_4588,106.98,116.69,111.98,115.29,111.81,109.3,126.1,105.94,109.74,105.04,104.83,131.06
CUST_4589,73.28,71.3,72.85,61.75,52.46,68.2,73.27,69.45,54.94,54.34,63.78,65.56
CUST_4590,48.87,23.32,52.19,43.1,47.83,31.88,37.75,34.37,35.18,23.54,35.42,26.5
CUST_4591,57.2,71.93,55.29,56.83,63.94,54.63,80.71,71.64,78.64,66.91,62.63,81.63
CUST_4592,107.7,111.21,103.19,87.26,92.91,91.93,88.13,103.93,90.25,87.2,97.71,103.2
CUST_4593,104.79,102.26,108.04,111.57,116.64,126.9,117.46,116.78,110.09,106.1,125.9,102.16
CUST_4594,26.21,32.23,28.19,35.68,49.82,46.71,26.63,47.83,48.39,23.3,31.42,49.23
CUST_4595,80.05,89.99,81.11,88.0,84.52,88.11,89.69,83.97,93.42,89.66,67.83,93.11
CUST_4596,93.68,92.2,88.95,97.0,74.41,86.92,92.5,79.88,83.98,91.71,75.25,91.0
CUST_4597,49.36,55.81,57.33,54.43,66.19,58.68,51.79,51.86,48.97,59.31,67.27,51.3
CUST_4598,45.77,65.52,71.28,55.13,62.51,67.19,52.01,59.31,46.52,67.58,44.92,48.43
CUST_4599,66.87,89.02,87.29,93.0,72.12,73.62,78.24,80.11,93.93,65.77,86.29,87.64
CUST_4600,64.73,35.87,38.12,45.68,40.22,64.29,61.38,61.92,53.41,45.77,35.82,59.33
CUST_4601,34.63,51.47,32.95,38.11,30.61,44.64,57.85,31.14,30.17,49.38,43.43,37.74
CUST_4602,92.78,87.42,93.86,85.97,86.39,102.27,91.43,82.82,82.47,104.55,81.07,87.93
CUST_4603,125.18,106.36,124.27,121.73,113.19,131.44,106.31,123.9,128.58,122.73,131.52,126.46
CUST_4604,63.49,65.15,58.67,46.03,54.96,64.39,50.22,66.25,58.27,66.65,60.91,47.82
CUST_4605,125.19,118.05,134.24,128.8,129.91,118.2,119.01,123.67,116.69,138.77,118.91,113.26
CUST_4606,74.34,88.49,81.2,98.0,80.25,86.1,96.81,91.6,93.77,92.76,82.05,94.53
CUST_4607,86.75,79.71,62.31,73.68,68.46,66.01,75.81,71.24,67.43,65.89,91.63,79.44
CUST_4608,84.1,90.81,88.72,83.21,104.43,77.07,102.73,83.84,82.45,97.37,85.99,86.02
CUST_4609,35.24,47.4,56.52,33.77,48.19,49.3,49.61,44.56,43.04,27.75,29.84,27.37
CUST_4610,106.4,109.13,121.88,113.93,119.02,111.11,111.67,101.87,113.77,116.91,108.42,127.9
CUST_4611,89.71,115.4,105.28,88.75,104.85,109.28,92.45,105.18,95.01,101.24,109.95,93.79
CUST_4612,66.31,57.11,53.76,40.55,49.98,47.56,68.03,60.35,66.6,67.8,64.52,65.94
CUST_4613,63.9,87.31,92.65,67.04,70.88,86.45,87.95,67.9,80.47,86.59,63.91,84.15
CUST_4614,101.2,102.54,87.34,91.47,88.44,102.33,80.81,103.49,99.53,84.93,95.61,99.09
CUST_4615,96.95,102.36,86.4,82.47,91.78,79.59,77.81,96.0,82.12,100.49,90.92,79.44
CUST_4616,94.8,88.48,89.01,85.4,74.1,80.75,70.2,78.49,73.69,71.87,88.35,84.96
CUST_4617,45.15,58.95,38.67,46.29,34.67,46.87,47.07,46.52,61.96,37.26,61.34,45.49
CUST_4618,59.77,39.84,45.14,46.03,32.34,51.26,33.87,32.38,39.74,42.65,36.86,41.06
CUST_4619,122.88,117.27,101.88,100.77,103.06,97.27,106.42,121.73,100.27,104.14,124.72,117.59
CUST_4620,33.76,25.87,30.07,41.38,47.69,33.15,42.12,46.41,46.73,31.31,29.77,36.35
CUST_4621,93.9,86.61,88.68,91.06,74.53,88.2,73.0,76.82,95.34,91.13,89.73,79.39
CUST_4622,104.1,96.35,104.5,106.0,100.11,84.36,112.23,103.01,109.88,102.22,86.25,108.6
CUST_4623,77.75,77.3,93.73,83.16,78.46,84.41,95.49,84.96,94.94,70.07,68.0,89.47
CUST_4624,41.88,34.31,43.5,33.45,36.16,42.01,33.85,38.08,48.01,36.09,32.56,49.84
CUST_4625,61.08,62.17,58.94,45.48,56.01,40.71,44.01,45.39,63.79,48.95,66.44,66.57
CUST_4626,52.75,60.17,58.09,50.98,65.98,44.32,55.76,45.1,60.2,58.09,40.06,60.93
CUST_4627,44.91,43.56,36.49,44.97,46.37,43.55,62.46,59.03,34.59,44.54,49.39,56.04
CUST_4628,74.77,55.96,81.53,72.69,80.7,57.62,64.21,61.9,78.96,71.52,75.19,63.53
CUST_4629,39.27,55.32,58.39,48.14,44.07,45.18,53.91,33.88,36.98,52.63,48.72,30.26
CUST_4630,92.41,95.4,102.33,92.82,83.67,101.53,98.24,104.93,108.36,106.66,104.5,89.17
CUST_4631,76.64,61.11,68.49,89.33,61.12,72.55,72.2,72.69,60.66,77.63,77.86,67.86
CUST_4632,98.84,92.06,99.5,79.08,96.95,86.19,88.53,94.96,75.63,77.77,86.83,82.06
CUST_4633,84.08,97.13,87.43,87.43,105.07,88.18,78.94,98.23,82.06,98.18,84.06,98.31
CUST_4634,54.35,47.86,55.93,45.91,38.93,36.01,58.26,61.01,51.37,35.04,52.33,41.83
CUST_4635,64.81,58.9,67.18,68.71,60.77,75.3,58.98,53.41,57.45,81.45,80.97,76.13
CUST_4636,85.73,60.43,79.5,81.41,66.7,83.99,78.55,72.54,72.9,74.43,68.25,77.56
CUST_4637,115.76,117.23,110.41,119.03,122.64,104.75,122.26,112.51,122.48,112.39,108.31,108.77
CUST_4638,107.68,98.01,81.85,99.26,98.41,98.82,109.35,90.39,94.91,105.39,99.49,104.4
CUST_4639,50.69,53.34,55.06,65.97,48.38,43.31,64.77,60.2,59.45,58.85,56.19,59.29
CUST_4640,36.12,35.44,29.4,52.14,40.75,36.69,41.21,50.04,26.52,43.61,46.09,37.9
CUST_4641,41.29,29.67,42.87,26.14,49.1,47.35,52.89,29.99,31.57,25.69,33.98,44.53
CUST_4642,84.07,58.51,72.16,77.42,83.38,78.47,71.33,82.39,73.11,79.12,76.39,86.56
CUST_4643,126.79,120.32,111.36,121.5,118.46,112.6,123.33,109.36,123.32,125.26,122.55,131.21
CUST_4644,123.21,116.12,117.65,103.64,123.75,108.8,106.39,119.16,121.2,111.08,102.95,111.89
CUST_4645,70.67,80.52,81.4,81.7,69.61,93.26,87.0,97.32,77.2,75.58,86.25,68.28
CUST_4646,88.16,69.97,86.35,78.25,72.22,67.4,62.33,60.26,64.96,77.53,85.66,70.52
CUST_4647,39.42,43.95,32.77,56.1,56.91,36.84,58.8,56.24,45.42,52.24,42.18,34.62
CUST_4648,46.32,34.46,60.58,49.36,58.74,47.89,53.99,61.69,33.74,34.71,56.85,59.39
CUST_4649,56.52,71.5,61.32,75.95,61.65,72.53,59.14,68.02,72.95,64.93,62.72,64.12
CUST_4650,102.92,106.23,111.02,89.79,90.06,102.53,103.76,96.21,100.54,95.06,91.71,105.22
CUST_4651,30.46,52.9,48.63,35.64,56.73,52.04,56.05,32.73,57.35,34.26,37.71,50.08
CUST_4652,112.72,111.2,123.31,131.23,138.16,133.9,118.31,125.95,112.98,135.24,116.42,133.59
CUST_4653,125.59,115.39,117.16,125.65,129.68,125.48,114.16,120.27,105.08,124.81,131.0,123.88
CUST_4654,48.56,57.85,45.13,59.36,54.27,35.74,33.11,37.37,41.99,55.47,49.5,40.51
CUST_4655,115.65,107.29,104.53,103.19,105.06,112.18,103.89,122.98,123.1,105.76,123.6,108.17
CUST_4656,86.41,97.95,83.85,94.88,98.43,86.55,90.02,95.79,96.58,102.01,102.56,85.73
CUST_4657,74.75,77.69,65.63,84.38,71.0,74.57,62.82,83.62,61.69,77.11,85.42,72.15
CUST_4658,81.65,82.13,69.28,92.09,76.92,76.02,92.78,93.02,78.83,81.0,72.53,90.24
CUST_4659,101.53,102.81,98.03,106.56,108.13,116.42,107.08,118.72,99.37,118.96,116.09,125.01
CUST_4660,111.23,105.75,128.7,106.71,129.51,108.18,124.41,111.04,118.01,118.67,121.37,131.91
CUST_4661,115.78,111.75,113.33,118.81,130.38,118.21,111.9,106.32,106.98,125.15,116.21,109.28
CUST_4662,44.01,54.37,59.4,34.68,33.24,52.52,39.3,37.3,36.0,36.72,55.42,33.52
CUST_4663,79.03,51.42,77.45,72.85,59.61,61.03,69.93,66.22,63.9,70.34,63.61,59.5
CUST_4664,75.36,69.33,63.52,60.8,57.72,60.89,59.12,69.81,61.15,59.19,66.47,59.03
CUST_4665,130.23,120.87,119.94,108.45,113.09,133.42,114.06,110.67,126.73,105.92,106.81,119.83
CUST_4666,71.48,91.95,89.25,68.92,65.91,89.55,74.9,70.85,70.49,66.56,82.39,73.16
CUST_4667,87.8,78.71,70.13,91.04,87.17,92.87,71.01,82.48,71.62,98.19,84.98,96.67
CUST_4668,85.31,66.44,58.13,84.45,75.48,67.28,66.2,74.61,59.77,72.05,83.21,66.41
CUST_4669,40.26,45.28,54.29,64.59,49.83,41.22,39.19,42.84,58.11,56.88,50.41,54.09
CUST_4670,118.57,107.22,95.6,103.09,111.92,112.62,102.87,106.07,117.84,97.54,108.27,115.84
CUST_4671,126.89,117.65,126.51,131.94,127.07,131.94,111.73,108.01,111.68,122.11,124.24,128.0
CUST_4672,62.52,72.46,57.64,55.05,54.37,63.84,56.11,51.29,49.67,51.31,74.55,50.99
CUST_4673,121.38,107.9,125.15,100.0,117.91,104.35,116.87,102.48,102.8,112.16,102.12,107.39
CUST_4674,59.8,61.18,83.28,68.29,67.29,84.53,80.02,62.1,73.54,81.75,65.51,82.17
CUST_4675,52.4,60.05,39.99,54.27,65.73,38.11,40.86,48.16,66.09,54.11,46.98,47.45
CUST_4676,46.43,26.87,32.73,33.53,53.3,33.84,37.98,31.52,35.9,38.08,27.33,28.77
CUST_4677,94.79,114.56,102.83,100.26,101.97,96.48,89.77,92.29,110.62,113.51,107.86,105.31
CUST_4678,58.79,34.38,39.57,58.51,58.03,45.53,38.45,59.19,50.77,45.16,43.77,39.87
CUST_4679,107.51,79.78,83.37,81.88,104.86,93.57,104.38,95.16,86.34,83.52,87.43,80.78
CUST_4680,95.03,90.44,95.65,101.29,96.01,105.62,86.72,101.93,85.14,87.26,82.78,97.62
CUST_4681,44.39,40.3,57.43,51.87,45.06,64.16,55.3,41.63,60.58,45.13,57.11,40.46
CUST_4682,49.82,50.26,42.46,32.71,47.44,54.28,45.85,51.17,54.41,29.34,32.82,39.72
CUST_4683,76.67,69.63,87.88,89.04,87.83,73.66,87.21,74.43,75.29,86.05,85.26,91.25
CUST_4684,128.27,118.01,110.48,132.45,110.11,125.18,120.45,107.61,110.53,135.53,134.6,124.63
CUST_4685,102.01,104.91,103.29,125.75,121.43,111.77,119.64,103.68,125.04,112.84,114.88,102.76
CUST_4686,118.19,114.73,105.12,113.2,121.64,95.95,96.28,97.29,102.43,113.6,102.14,114.7
CUST_4687,31.5,54.98,32.55,29.69,43.54,34.42,31.31,28.88,46.33,35.32,30.04,38.16
CUST_4688,76.51,96.22,93.74,76.97,77.69,98.7,73.64,96.76,99.73,88.92,96.18,82.79
CUST_4689,112.06,135.78,121.42,128.16,112.84,124.73,129.42,114.24,121.1,118.32,130.26,112.73
CUST_4690,67.6,54.99,51.44,52.44,52.66,65.93,64.05,69.28,51.58,58.68,72.92,57.86
CUST_4691,99.35,119.03,99.12,122.71,99.37,112.12,95.27,93.45,93.99,111.21,111.43,103.24
CUST_4692,79.19,80.14,75.65,78.15,65.54,67.31,76.34,52.84,66.48,69.74,63.44,75.37
CUST_4693,115.27,110.02,93.93,97.06,91.21,106.76,99.99,101.16,93.04,93.34,114.5,93.79
CUST_4694,74.56,66.77,92.17,87.86,73.4,72.82,88.98,69.6,67.41,78.57,81.52,84.2
CUST_4695,84.42,88.84,89.47,63.63,65.77,81.0,86.76,61.91,78.64,86.45,67.67,65.46
CUST_4696,66.27,67.19,50.92,69.06,61.96,56.12,45.09,62.83,52.92,53.03,57.8,60.45
CUST_4697,112.79,93.74,118.47,93.34,108.3,110.85,97.56,102.59,100.3,104.52,91.55,106.02
CUST_4698,119.75,117.12,109.61,117.62,129.71,101.18,102.86,105.04,104.73,114.64,126.0,115.82
CUST_4699,105.24,116.2,98.95,120.96,110.21,118.21,124.44,125.35,124.94,110.62,120.44,120.89
CUST_4700,112.86,98.31,102.92,111.76,88.42,87.46,100.17,108.68,83.68,93.15,93.36,105.4
CUST_4701,87.36,82.06,78.32,87.55,78.27,87.06,94.53,78.76,75.59,97.26,97.21,75.31
CUST_4702,97.29,74.07,89.03,99.15,77.55,79.35,95.81,94.29,74.65,75.6,93.9,85.1
CUST_4703,101.76,90.74,112.6,106.95,100.41,105.73,89.34,96.74,90.6,111.09,110.06,97.31
CUST_4704,61.09,58.17,57.39,57.03,46.99,57.96,31.85,57.96,55.04,42.81,59.19,35.91
CUST_4705,129.6,112.29,126.27,125.16,126.63,106.69,126.43,118.58,124.02,123.72,131.34,121.82
CUST_4706,46.68,24.71,26.97,29.54,47.56,37.13,35.4,32.02,25.74,48.34,40.32,52.36
CUST_4707,54.31,45.89,49.85,63.36,53.05,48.86,43.5,53.82,44.75,52.0,56.7,57.07
CUST_4708,126.62,110.07,123.13,115.01,99.91,127.03,123.73,99.06,99.68,102.22,104.72,110.38
CUST_4709,106.96,127.08,117.94,128.55,119.6,122.88,115.9,104.37,131.85,110.12,125.76,109.06
CUST_4710,130.01,122.53,131.66,129.46,125.11,112.28,110.75,125.51,114.07,126.0,127.26,108.61
CUST_4711,37.25,44.9,40.13,28.26,45.65,20.96,22.35,24.72,36.88,39.06,32.99,27.34
CUST_4712,93.12,80.41,68.87,68.12,91.25,71.31,84.01,83.62,82.11,69.25,95.93,81.72
CUST_4713,91.55,87.54,93.79,88.75,68.93,65.56,79.01,81.34,67.11,71.14,93.68,85.3
CUST_4714,117.07,125.12,103.64,102.29,98.63,104.99,112.16,118.33,108.92,115.57,105.8,121.44
CUST_4715,94.3,106.96,97.93,101.41,95.8,106.42,100.59,95.91,113.3,106.08,92.42,88.77
CUST_4716,54.5,37.37,53.03,27.37,47.57,42.13,30.19,44.06,53.37,45.95,41.1,30.15
CUST_4717,87.06,105.93,101.25,86.93,90.95,104.31,95.95,89.32,87.09,91.37,95.91,101.9
CUST_4718,65.68,80.11,79.13,85.29,77.04,79.1,74.48,77.86,88.21,69.36,76.76,81.04
CUST_4719,99.43,96.69,101.79,94.17,110.64,100.82,111.03,111.11,118.96,111.64,93.56,93.93
CUST_4720,46.18,41.18,42.2,56.13,50.36,62.95,61.01,52.92,54.17,40.13,42.39,45.33
CUST_4721,82.98,77.07,80.15,84.1,63.36,74.61,74.64,61.68,72.13,81.1,82.78,84.07
CUST_4722,114.37,124.85,122.39,116.54,122.05,130.41,128.22,118.61,116.33,109.13,125.99,109.28
CUST_4723,130.59,131.88,115.43,116.04,130.99,122.08,118.22,118.03,113.0,108.41,107.84,128.72
CUST_4724,45.96,64.77,66.75,64.38,50.4,46.78,62.49,41.7,69.79,55.79,69.63,65.13
CUST_4725,35.95,25.19,40.67,43.48,33.5,29.1,26.83,43.64,41.49,40.74,49.73,38.67
CUST_4726,59.67,49.85,65.75,54.15,73.87,55.63,68.92,68.42,65.46,72.04,57.86,52.3
CUST_4727,57.27,84.47,71.29,66.99,84.6,83.59,56.4,61.6,57.73,73.21,74.29,66.13
CUST_4728,59.26,72.07,73.11,48.46,57.44,66.72,58.92,60.35,54.17,70.86,49.28,60.25
CUST_4729,117.0,115.71,115.78,113.46,135.81,131.86,136.34,126.0,110.34,137.73,126.41,124.83
CUST_4730,94.93,100.36,86.89,95.17,93.85,99.02,93.34,87.47,100.22,86.01,82.06,91.84
CUST_4731,48.6,38.32,29.18,31.56,45.5,40.49,51.12,22.6,46.04,50.2,21.64,36.64
CUST_4732,98.77,92.27,109.36,106.87,107.87,113.49,105.72,111.9,90.01,115.38,107.4,111.07
CUST_4733,116.85,100.84,120.0,100.28,109.91,97.99,93.41,105.05,100.42,103.9,105.87,119.37
CUST_4734,41.46,41.19,33.47,39.03,45.68,31.13,31.29,46.71,50.22,48.11,51.32,28.13
CUST_4735,116.94,107.59,105.6,113.43,132.53,128.65,125.99,125.16,122.88,124.96,116.39,109.21
CUST_4736,121.11,100.81,100.57,121.53,101.98,112.66,118.76,125.79,127.69,105.85,126.07,111.61
CUST_4737,46.79,49.98,41.28,54.2,46.35,43.49,36.41,44.6,31.86,39.91,29.3,32.36
CUST_4738,107.32,108.95,106.63,93.77,99.35,97.78,109.5,108.19,101.87,110.53,87.61,103.51
CUST_4739,34.96,37.82,38.78,39.91,56.65,53.09,56.37,46.3,47.48,40.82,58.21,41.16
CUST_4740,51.89,42.33,38.52,51.42,32.04,33.7,60.68,55.84,50.67,43.87,32.08,38.41
CUST_4741,97.75,107.12,114.38,108.33,112.02,115.78,107.15,115.72,107.58,119.03,91.82,103.63
CUST_4742,54.06,71.02,54.93,69.71,70.8,69.84,67.21,60.97,70.61,67.5,75.81,65.91
CUST_4743,47.12,46.16,53.79,54.83,55.9,57.34,49.45,56.22,49.58,60.3,58.75,39.79
CUST_4744,94.13,85.35,97.83,101.49,109.41,102.32,97.0,107.16,83.47,109.93,87.22,105.94
CUST_4745,87.9,80.6,97.21,83.2,87.33,80.49,108.93,103.08,82.27,90.55,82.16,102.24
CUST_4746,86.14,76.68,67.23,82.84,71.76,93.3,74.35,93.22,70.94,66.61,81.74,75.78
CUST_4747,77.03,101.6,91.23,81.82,73.07,90.75,97.89,99.87,86.4,76.79,92.5,92.28
CUST_4748,57.84,35.79,50.18,61.09,61.2,34.34,50.97,47.16,33.98,37.62,47.99,43.68
CUST_4749,78.61,95.01,102.12,92.01,103.62,89.13,88.16,87.94,101.5,83.2,105.4,92.16
CUST_4750,89.14,114.65,107.62,109.49,114.88,107.9,96.44,102.58,112.29,89.67,97.84,114.73
CUST_4751,78.7,89.76,70.07,65.59,72.3,68.86,70.93,77.43,79.05,71.48,91.22,82.41
CUST_4752,103.62,123.06,111.95,105.19,115.14,96.28,103.02,110.24,105.62,99.62,123.19,100.73
CUST_4753,41.48,50.14,42.42,57.12,36.37,56.31,41.02,46.78,53.95,38.92,36.21,40.75
CUST_4754,100.81,98.3,98.97,86.37,89.4,81.06,87.58,100.19,95.61,97.81,72.41,98.36
CUST_4755,118.84,110.69,105.57,100.35,109.37,123.75,102.31,97.85,110.68,110.84,124.58,126.75
CUST_4756,27.46,40.44,34.05,30.28,46.84,48.9,43.85,52.16,32.69,36.78,45.18,34.61
CUST_4757,66.41,40.84,42.73,60.84,61.61,61.28,53.94,63.26,40.24,42.73,53.44,48.05
CUST_4758,30.1,33.42,36.15,52.07,49.04,31.71,44.17,40.49,52.5,39.33,49.37,43.49
CUST_4759,108.58,101.45,89.81,103.35,92.08,106.52,96.23,109.69,94.51,84.65,86.63,82.13
CUST_4760,115.13,107.29,101.7,97.77,116.28,95.85,114.19,101.3,103.31,110.46,107.75,95.02
CUST_4761,67.28,65.44,77.62,75.67,55.26,51.2,65.84,71.48,75.4,78.32,61.67,56.88
CUST_4762,119.34,102.44,117.57,113.66,103.81,104.83,125.0,112.24,118.8,127.05,126.71,128.57
CUST_4763,73.09,65.96,81.64,70.86,78.56,77.39,67.38,79.06,75.56,55.9,64.45,57.62
CUST_4764,108.58,95.0,109.13,107.59,104.05,93.61,116.41,114.08,116.28,117.47,113.88,103.47
CUST_4765,88.38,83.74,82.52,79.84,80.57,75.64,70.77,88.95,80.3,94.43,86.39,80.62
