customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,monthly_charges,total_charges,region
CUST_5069,Male,1,0,0,40,One year,fibre optic,78.18,3150.49,Missouri
CUST_5070,Male,0,0,0,38,One year,fibre optic,45.43,1708.77,Michigan
CUST_5071,Male,0,0,0,66,Month-to-month, None,34.96,2300.48,Arizona
CUST_5072,Male,0,1,1,62,Month-to-month,fibre optic,56.2,3473.44,Nevada
CUST_5073,Male,0,1,0,1,Month-to-month,DSL,58.11,53.8,South Carolina
CUST_5074,Male,1,1,0,41,Two years,fibre optic,52.22,2149.48,Idaho
CUST_5075,Male,0,1,1,36,Two years,fibre optic,63.93,2327.35,South Carolina
CUST_5076,Male,0,0,1,61,Two years,fibre optic,104.68,6375.25,Utah
CUST_5077,Female,0,0,0,68,Month-to-month,fibre optic,39.26,2680.03,Wisconsin
CUST_5078,Male,0,1,0,9,Month-to-month,fibre optic,40.87,366.44,Oregon
CUST_5079,Male,0,0,0,50,Two years,fibre optic,84.56,4245.3,Colorado
CUST_5080,Female,0,0,0,22,Two years,fibre optic,114.73,2538.69,Arizona
CUST_5081,Female,1,1,0,21,Month-to-month,fibre optic,119.47,2538.59,Maryland
CUST_5082,Female,0,0,1,39,Month-to-month,fibre optic,32.02,1230.89,Nevada
CUST_5083,Male,0,0,1,28,One year,DSL,65.81,1876.27,Arizona
CUST_5084,Female,0,1,0,61,Month-to-month,DSL,101.25,6164.48,Washington
CUST_5085,Male,0,1,0,38,Month-to-month,DSL,116.37,4443.76,Kansas
CUST_5086,Female,0,1,1,54,Two years,fibre optic,83.85,4564.29,South Dakota
CUST_5087,Female,0,0,1,52,One year, None,55.61,2904.11,North Carolina
CUST_5088,Female,0,0,1,10,One year,fibre optic,78.63,796.04,Texas
CUST_5089,Male,0,0,0,62,Month-to-month,fibre optic,67.79,4228.88,Iowa
CUST_5090,Female,0,0,1,59,Month-to-month,DSL,40.52,2397.32,South Carolina
CUST_5091,Male,0,0,0,64,One year, None,79.22,5050.32,Vermont
CUST_5092,Female,1,1,1,31,Month-to-month,fibre optic,107.24,3347.17,Michigan
CUST_5093,Male,0,0,1,46,Month-to-month,DSL,82.45,3816.71,Oklahoma
CUST_5094,Female,0,0,1,25,Month-to-month,fibre optic,100.31,2545.1,Nevada
CUST_5095,Male,0,1,0,56,Two years,DSL,36.84,2105.59,West Virginia
CUST_5096,Male,0,0,0,46,Month-to-month,fibre optic,68.21,3151.39,Oklahoma
CUST_5097,Female,0,0,0,39,Two years,DSL,102.88,4009.51,Rhode Island
CUST_5098,Female,0,0,1,5,One year,fibre optic,87.27,460.03,Michigan
CUST_5099,Male,1,1,0,47,Month-to-month,DSL,85.08,4003.75,Texas
CUST_5100,Female,0,0,0,35,Month-to-month,fibre optic,38.4,1325.37,Kansas
CUST_5101,Male,0,0,0,19,Month-to-month,fibre optic,50.34,949.17,West Virginia
CUST_5102,Female,1,0,1,1,Month-to-month,DSL,61.57,47.04,Wyoming
CUST_5103,Female,0,0,0,52,Month-to-month,fibre optic,73.54,3861.46,Illinois
CUST_5104,Female,0,1,0,4,Month-to-month, None,115.92,499.52,Washington
CUST_5105,Male,0,1,0,63,One year,fibre optic,104.93,6612.24,Massachusetts
CUST_5106,Male,0,1,1,23,Month-to-month,fibre optic,37.43,855.52,Pennsylvania
CUST_5107,Male,0,1,0,28,Month-to-month,DSL,69.34,1970.65,Alabama
CUST_5108,Female,0,0,0,38,Month-to-month,fibre optic,43.43,1660.25,Alabama
CUST_5109,Male,0,0,0,49,Month-to-month,fibre optic,98.35,4859.7,Mississippi
CUST_5110,Male,0,0,1,34,Two years,DSL,115.63,3949.69,Florida
CUST_5111,Female,0,0,0,63,Month-to-month,fibre optic,114.86,7242.14,Indiana
CUST_5112,Male,0,1,0,15,Month-to-month,fibre optic,117.07,1762.53,California
CUST_5113,Female,1,1,0,41,Month-to-month,DSL,75.7,3126.97,Maryland
CUST_5114,Male,0,1,0,49,One year,fibre optic,83.44,4108.92,South Carolina
CUST_5115,Male,1,0,0,39,One year,fibre optic,96.78,3776.5,Maryland
CUST_5116,Female,0,1,0,33,Two years,DSL,62.84,2057.35,Florida
CUST_5117,Male,0,0,0,25,Month-to-month,fibre optic,118.43,2989.5,Iowa
CUST_5118,Male,0,1,0,3,Two years,DSL,119.79,355.38,New York
CUST_5119,Male,0,1,0,11,One year,DSL,113.36,1267.24,Tennessee
CUST_5120,Female,0,1,0,5,Month-to-month,fibre optic,92.08,498.84,Indiana
CUST_5121,Male,0,1,1,40,Two years,fibre optic,48.38,1947.73,Indiana
CUST_5122,Female,0,0,1,10,Month-to-month,fibre optic,35.93,353.49,Nebraska
CUST_5123,Male,0,1,0,1,Month-to-month,fibre optic,103.91,93.13,Virginia
CUST_5124,Female,1,0,1,22,Month-to-month,fibre optic,58.88,1330.33,Vermont
CUST_5125,Male,1,0,0,7,One year, None,71.3,532.13,New Mexico
CUST_5126,Female,0,0,0,57,One year,DSL,38.28,2224.38,Alabama
CUST_5127,Female,0,0,0,16,Month-to-month,fibre optic,116.83,1909.63,Wisconsin
CUST_5128,Female,0,0,0,71,Month-to-month,DSL,47.03,3353.4,North Dakota
CUST_5129,Female,1,1,1,63,Two years,fibre optic,63.43,4003.96,Colorado
CUST_5130,Female,0,1,0,57,Month-to-month,fibre optic,72.6,4148.59,Idaho
CUST_5131,Male,0,1,0,1,Month-to-month,fibre optic,57.17,65.99,California
CUST_5132,Female,0,0,0,11,One year,DSL,69.76,815.64,Montana
CUST_5133,Female,0,0,1,32,Month-to-month,fibre optic,56.79,1808.48,Pennsylvania
CUST_5134,Male,0,1,0,28,Month-to-month,fibre optic,66.07,1848.91,Iowa
CUST_5135,Female,0,0,0,5,Two years,DSL,74.36,410.58,Delaware
CUST_5136,Male,0,1,0,31,Two years,DSL,55.06,1749.6,Arizona
CUST_5137,Female,0,0,1,7,One year, None,68.8,489.7,Rhode Island
CUST_5138,Male,0,0,1,61,One year,fibre optic,56.93,3522.61,Oklahoma
CUST_5139,Female,0,0,0,11,One year,fibre optic,115.94,1296.48,New Jersey
CUST_5140,Female,1,0,0,49,One year, None,43.08,2120.63,Florida
CUST_5141,Male,0,1,0,25,Month-to-month, None,79.58,2015.35,Montana
CUST_5142,Male,1,1,0,22,Month-to-month, None,109.36,2430.94,Connecticut
CUST_5143,Male,0,1,0,43,One year,fibre optic,88.15,3791.58,Montana
CUST_5144,Male,0,0,1,59,Month-to-month,fibre optic,87.51,5204.1,Wisconsin
CUST_5145,Female,0,0,1,13,Month-to-month,fibre optic,96.75,1286.49,Vermont
CUST_5146,Male,0,0,1,46,Month-to-month,DSL,98.07,4495.5,Vermont
CUST_5147,Male,0,0,0,2,One year,fibre optic,81.03,204.7,Arizona
CUST_5148,Female,0,1,1,56,Two years,DSL,52.73,2972.68,Montana
CUST_5149,Female,1,1,0,18,Month-to-month,fibre optic,72.59,1308.03,Tennessee
CUST_5150,Male,1,0,0,55,Two years,fibre optic,99.89,5520.68,Wyoming
CUST_5151,Male,0,0,1,55,Month-to-month,DSL,76.07,4174.6,Wyoming
CUST_5152,Female,0,0,0,49,Month-to-month,fibre optic,68.83,3363.48,Iowa
CUST_5153,Female,0,0,0,61,One year,fibre optic,33.92,2116.56,New York
CUST_5154,Male,1,0,0,6,Month-to-month, None,98.76,611.58,Virginia
CUST_5155,Male,0,1,1,20,Month-to-month, None,74.6,1505.63,Minnesota
CUST_5156,Female,1,1,1,45,Two years,fibre optic,115.3,5234.19,Georgia
CUST_5157,Female,0,0,0,37,Month-to-month,fibre optic,47.28,1758.02,Montana
CUST_5158,Female,0,1,0,50,One year,DSL,65.79,3298.87,New Hampshire
CUST_5159,Male,0,1,1,52,Month-to-month,DSL,101.1,5248.72,West Virginia
CUST_5160,Male,1,1,0,11,Month-to-month,fibre optic,71.81,780.14,Wyoming
CUST_5161,Male,0,1,1,19,One year,fibre optic,40.51,790.52,Vermont
CUST_5162,Female,0,1,0,52,Month-to-month, None,82.86,4299.4,Washington
CUST_5163,Male,0,1,0,29,Month-to-month,DSL,104.57,3063.7,New Hampshire
CUST_5164,Female,0,0,0,68,Month-to-month,DSL,85.12,5822.11,New Jersey
CUST_5165,Male,0,0,0,55,Month-to-month,DSL,118.94,6533.31,Wisconsin
CUST_5166,Female,1,1,0,9,Month-to-month,fibre optic,119.77,1069.15,West Virginia
CUST_5167,Male,0,0,0,19,Two years,fibre optic,45.09,893.46,Nevada
CUST_5168,Female,0,1,1,56,Two years,DSL,41.85,2361.98,Oklahoma
CUST_5169,Male,0,1,1,57,Month-to-month,fibre optic,116.57,6656.39,Wyoming
CUST_5170,Female,0,1,1,16,One year,fibre optic,101.87,1626.09,New Jersey
CUST_5171,Male,1,1,0,56,Month-to-month,DSL,75.25,4241.55,Louisiana
CUST_5172,Female,0,0,0,67,Month-to-month,DSL,111.15,7470.71,Delaware
CUST_5173,Female,0,1,0,68,Two years,fibre optic,75.65,5133.85,Massachusetts
CUST_5174,Female,0,1,0,51,One year,DSL,41.91,2156.95,Alaska
CUST_5175,Female,0,0,1,45,Two years,fibre optic,99.97,4490.11,Nebraska
CUST_5176,Male,0,0,0,55,One year,fibre optic,37.9,2071.12,Alabama
CUST_5177,Male,0,0,0,37,One year,fibre optic,115.69,4292.32,New Mexico
CUST_5178,Female,0,1,0,7,Month-to-month,DSL,50.7,387.81,Utah
CUST_5179,Female,1,1,0,1,Month-to-month,DSL,67.95,106.93,Wyoming
CUST_5180,Female,0,0,0,37,Month-to-month,fibre optic,107.59,3988.21,Texas
CUST_5181,Male,1,0,0,35,One year,DSL,37.13,1285.95,New Mexico
CUST_5182,Female,0,0,1,10,Month-to-month,fibre optic,44.94,479.68,Nevada
CUST_5183,Female,0,0,1,59,One year, None,106.49,6269.33,Washington
CUST_5184,Female,1,1,0,66,Month-to-month,fibre optic,46.79,3077.65,North Dakota
CUST_5185,Female,0,0,0,49,Month-to-month,fibre optic,59.1,2895.1,Georgia
CUST_5186,Male,1,0,0,28,Two years,fibre optic,68.87,1908.42,Washington
CUST_5187,Female,0,1,1,23,One year,fibre optic,111.95,2619.39,Maine
CUST_5188,Female,0,0,0,5,Month-to-month,fibre optic,82.6,456.21,Minnesota
CUST_5189,Female,1,0,1,45,Two years, None,70.99,3242.0,Texas
CUST_5190,Male,0,1,0,36,Month-to-month,DSL,75.81,2709.92,Wyoming
CUST_5191,Male,0,1,0,16,Two years,fibre optic,70.89,1167.13,Hawaii
CUST_5192,Female,1,0,1,27,Month-to-month,fibre optic,81.91,2226.21,Missouri
CUST_5193,Male,0,0,0,5,One year, None,39.45,193.95,Alaska
CUST_5194,Female,0,1,0,49,Month-to-month,fibre optic,32.0,1591.44,Maine
CUST_5195,Male,0,0,0,48,Month-to-month,DSL,57.01,2749.85,Vermont
CUST_5196,Male,0,0,0,53,One year,fibre optic,106.77,5675.65,Missouri
CUST_5197,Female,0,0,0,9,One year,fibre optic,82.75,752.63,Delaware
CUST_5198,Female,0,1,0,52,Month-to-month,fibre optic,41.92,2225.14,Florida
CUST_5199,Male,0,0,1,51,Month-to-month,fibre optic,108.96,5548.48,Alabama
CUST_5200,Female,0,1,0,33,One year,fibre optic,69.4,2311.05,Nevada
CUST_5201,Female,0,0,0,55,One year,DSL,98.85,5420.97,Tennessee
CUST_5202,Male,0,0,0,53,Month-to-month,fibre optic,40.94,2218.68,Wisconsin
CUST_5203,Male,0,0,0,20,Two years,fibre optic,91.07,1805.31,Rhode Island
CUST_5204,Male,0,1,0,64,Two years,fibre optic,84.58,5430.93,Delaware
CUST_5205,Male,1,0,0,64,Month-to-month,DSL,53.57,3421.66,Idaho
CUST_5206,Female,0,1,0,28,Month-to-month,DSL,84.36,2376.24,Indiana
CUST_5207,Male,0,1,1,24,Month-to-month, None,91.31,2186.79,Maine
CUST_5208,Male,1,1,0,11,Month-to-month,fibre optic,87.81,994.93,Pennsylvania
CUST_5209,Female,0,1,1,12,One year,fibre optic,33.13,416.42,Arizona
CUST_5210,Female,0,1,0,19,One year,fibre optic,57.5,1082.67,North Carolina
CUST_5211,Female,1,0,0,55,Month-to-month,fibre optic,76.57,4247.83,North Dakota
CUST_5212,Male,1,0,0,22,Month-to-month,fibre optic,97.74,2199.17,New Hampshire
CUST_5213,Male,0,0,1,5,One year,fibre optic,76.68,427.47,Indiana
CUST_5214,Female,0,0,0,32,Month-to-month,DSL,33.93,1119.95,Delaware
CUST_5215,Male,0,0,0,61,Two years,DSL,115.65,7084.21,West Virginia
CUST_5216,Male,0,0,1,30,One year, None,93.51,2837.4,New Mexico
CUST_5217,Male,0,0,0,48,Two years,fibre optic,68.73,3296.74,New Jersey
CUST_5218,Female,0,1,0,52,Month-to-month,DSL,84.57,4401.34,Idaho
CUST_5219,Male,0,0,1,55,Month-to-month,fibre optic,72.66,3992.62,Utah
CUST_5220,Male,0,0,0,66,Month-to-month,DSL,107.09,7102.72,Tennessee
CUST_5221,Female,1,0,1,66,Month-to-month,fibre optic,115.23,7598.16,Washington
CUST_5222,Male,0,1,1,7,One year,fibre optic,101.12,698.72,New Hampshire
CUST_5223,Male,0,1,0,3,Month-to-month, None,43.32,115.69,South Dakota
CUST_5224,Female,0,0,0,46,Two years,fibre optic,35.29,1659.02,Montana
CUST_5225,Male,0,1,0,61,Month-to-month,fibre optic,103.11,6309.92,Nevada
CUST_5226,Female,1,1,1,32,Two years,fibre optic,77.71,2522.33,Michigan
CUST_5227,Male,0,1,0,1,Month-to-month,fibre optic,95.12,130.7,New Mexico
CUST_5228,Female,0,1,1,49,Month-to-month,fibre optic,78.26,3849.89,Kansas
CUST_5229,Male,0,1,0,25,Month-to-month,fibre optic,55.42,1397.91,Rhode Island
CUST_5230,Male,0,1,1,28,One year,fibre optic,51.47,1430.57,Alabama
CUST_5231,Male,0,1,0,16,One year,fibre optic,49.56,777.38,Delaware
CUST_5232,Male,0,1,0,48,Month-to-month,DSL,100.58,4854.24,Maryland
CUST_5233,Male,0,0,1,30,Month-to-month,fibre optic,86.59,2603.56,Kansas
CUST_5234,Female,1,0,0,16,Month-to-month,DSL,39.65,636.49,Pennsylvania
CUST_5235,Female,0,0,1,46,Month-to-month,fibre optic,85.94,3955.04,California
CUST_5236,Male,1,0,0,32,One year,fibre optic,108.03,3473.19,North Dakota
CUST_5237,Female,0,1,0,1,Two years, None,61.92,93.3,Virginia
CUST_5238,Male,0,1,0,28,Month-to-month, None,31.88,901.12,South Carolina
CUST_5239,Female,0,1,0,51,Month-to-month,DSL,94.92,4886.69,South Dakota
CUST_5240,Female,0,1,0,25,Two years, None,72.87,1845.63,Washington
CUST_5241,Female,1,1,1,71,Month-to-month, None,76.7,5488.36,Arizona
CUST_5242,Female,1,0,0,8,Month-to-month,fibre optic,110.04,886.01,New Jersey
CUST_5243,Female,0,0,0,32,Month-to-month,fibre optic,49.25,1563.6,Arkansas
CUST_5244,Female,1,0,0,70,Month-to-month,fibre optic,117.6,8231.79,Washington
CUST_5245,Female,0,1,0,3,One year,fibre optic,97.54,338.86,New Hampshire
CUST_5246,Male,0,0,0,42,Month-to-month,fibre optic,76.1,3177.95,Delaware
CUST_5247,Male,0,0,0,7,One year,fibre optic,91.63,649.66,Mississippi
CUST_5248,Female,1,1,1,62,One year,fibre optic,58.33,3621.47,Vermont
CUST_5249,Male,1,0,0,41,Month-to-month,fibre optic,114.74,4702.09,Iowa
CUST_5250,Male,0,0,1,61,Month-to-month,fibre optic,64.58,3985.54,Tennessee
CUST_5251,Female,0,1,1,22,One year, None,32.91,744.92,New Jersey
CUST_5252,Male,1,0,1,8,Month-to-month,DSL,78.97,650.83,Oklahoma
CUST_5253,Male,0,1,1,45,One year,fibre optic,84.94,3820.34,Louisiana
CUST_5254,Female,0,0,0,68,One year,fibre optic,84.43,5725.38,Iowa
CUST_5255,Male,0,1,1,35,Month-to-month,fibre optic,63.22,2213.42,Oklahoma
CUST_5256,Female,0,0,0,45,Two years,DSL,51.15,2332.24,Pennsylvania
CUST_5257,Female,0,1,0,66,One year,fibre optic,47.35,3169.73,Ohio
CUST_5258,Female,0,1,0,23,One year,fibre optic,82.02,1926.97,Colorado
CUST_5259,Male,0,0,0,12,One year,fibre optic,109.68,1355.73,Arizona
CUST_5260,Male,0,0,0,29,Month-to-month,fibre optic,106.84,3085.91,Oklahoma
CUST_5261,Female,0,1,1,27,Two years,DSL,119.66,3213.36,Illinois
CUST_5262,Female,0,0,0,1,Month-to-month,fibre optic,69.78,60.81,Illinois
CUST_5263,Male,1,0,0,56,Two years,DSL,86.24,4829.98,South Carolina
CUST_5264,Male,0,1,1,19,Month-to-month,fibre optic,39.26,752.15,Kentucky
CUST_5265,Female,0,1,0,48,Two years,fibre optic,48.08,2336.84,Colorado
CUST_5266,Male,0,0,0,20,Month-to-month,fibre optic,114.77,2277.07,Delaware
CUST_5267,Female,1,1,0,13,Two years,fibre optic,35.15,461.61,Washington
CUST_5268,Male,0,1,0,55,Month-to-month,fibre optic,41.07,2241.64,Maine
CUST_5269,Female,0,1,0,51,Two years,DSL,59.05,3045.96,Kentucky
CUST_5270,Female,1,0,0,53,Two years,DSL,93.41,4970.18,Arizona
CUST_5271,Male,0,0,1,27,Month-to-month,DSL,50.82,1409.85,South Dakota
CUST_5272,Male,0,0,0,1,Two years,DSL,78.26,80.61,Arkansas
CUST_5273,Female,0,0,0,27,One year,DSL,62.47,1728.69,Colorado
CUST_5274,Male,0,1,0,43,Month-to-month,DSL,33.87,1494.16,New York
CUST_5275,Female,0,0,0,7,One year,fibre optic,66.29,493.92,California
CUST_5276,Female,0,0,1,46,One year,fibre optic,107.09,4956.66,Ohio
CUST_5277,Male,0,1,0,43,Month-to-month,fibre optic,45.66,1959.33,Texas
CUST_5278,Female,0,0,0,43,Two years,DSL,41.22,1811.88,Kansas
CUST_5279,Female,1,1,1,28,Month-to-month,fibre optic,85.54,2401.36,Nevada
CUST_5280,Female,1,1,1,19,Month-to-month,DSL,51.52,1008.0,Washington
CUST_5281,Male,0,1,1,64,Two years,DSL,49.09,3127.46,Alabama
CUST_5282,Female,0,0,1,64,One year,fibre optic,63.6,4108.89,Utah
CUST_5283,Male,0,1,0,43,One year,fibre optic,88.42,3846.46,New York
CUST_5284,Female,0,0,1,22,Month-to-month, None,32.72,700.4,North Dakota
CUST_5285,Female,0,0,0,60,Month-to-month,fibre optic,78.76,4752.66,New Mexico
CUST_5286,Female,1,0,0,23,Month-to-month,fibre optic,110.89,2530.79,Kansas
CUST_5287,Female,0,0,0,34,Two years,fibre optic,42.62,1433.17,Missouri
CUST_5288,Female,0,0,1,39,Two years,fibre optic,84.1,3286.21,South Dakota
CUST_5289,Female,0,1,1,22,One year,fibre optic,57.07,1294.69,California
CUST_5290,Female,1,0,0,36,One year,fibre optic,94.88,3424.76,California
CUST_5291,Female,0,1,0,50,Month-to-month,fibre optic,38.93,1939.16,Iowa
CUST_5292,Male,0,1,1,64,One year,fibre optic,72.52,4676.56,Idaho
CUST_5293,Male,1,0,0,67,One year, None,94.67,6390.07,New Jersey
CUST_5294,Female,0,0,0,8,One year,fibre optic,109.35,911.73,Georgia
CUST_5295,Female,0,0,1,26,Month-to-month,fibre optic,75.96,1987.99,Delaware
CUST_5296,Male,1,1,1,12,One year,DSL,42.39,544.9,Vermont
CUST_5297,Female,1,0,0,7,Two years,fibre optic,97.6,700.18,Rhode Island
CUST_5298,Male,0,1,0,50,Two years, None,115.95,5845.32,New York
CUST_5299,Female,0,0,0,62,Month-to-month,fibre optic,87.37,5434.43,Michigan
CUST_5300,Female,0,0,1,9,Month-to-month,fibre optic,48.43,443.62,Wisconsin
CUST_5301,Male,0,0,0,14,Month-to-month,DSL,111.47,1565.19,Alaska
CUST_5302,Male,0,0,0,64,Two years,fibre optic,96.44,6177.33,Ohio
CUST_5303,Female,1,1,0,66,One year,fibre optic,82.29,5423.46,Nebraska
CUST_5304,Male,0,1,0,35,Month-to-month,fibre optic,63.36,2254.11,Kansas
CUST_5305,Male,1,0,0,41,Two years,fibre optic,95.9,3915.16,Idaho
CUST_5306,Male,0,1,1,65,Month-to-month,fibre optic,98.47,6429.15,Illinois
CUST_5307,Female,0,0,0,68,Month-to-month,fibre optic,53.16,3615.63,Maine
CUST_5308,Male,0,0,0,31,Month-to-month,fibre optic,113.98,3557.73,West Virginia
CUST_5309,Male,0,1,0,3,Month-to-month,DSL,99.68,301.61,Michigan
CUST_5310,Female,0,0,0,46,One year,fibre optic,117.78,5426.74,North Dakota
CUST_5311,Male,0,1,0,61,Month-to-month,fibre optic,67.59,4104.15,South Dakota
CUST_5312,Male,0,0,0,34,Two years,fibre optic,99.96,3389.0,Washington
CUST_5313,Male,1,0,0,59,Month-to-month,fibre optic,44.58,2626.96,Wyoming
CUST_5314,Female,0,1,1,55,Two years,fibre optic,103.94,5765.96,Nebraska
CUST_5315,Male,0,0,0,46,One year,fibre optic,69.05,3211.97,Colorado
CUST_5316,Female,0,1,1,31,Two years,fibre optic,62.92,1971.46,Wyoming
CUST_5317,Female,1,1,0,17,Month-to-month,DSL,111.48,1937.69,Arkansas
CUST_5318,Female,0,1,0,24,One year, None,53.65,1269.5,Arkansas
CUST_5319,Male,0,1,0,41,Month-to-month,fibre optic,42.14,1757.18,South Dakota
CUST_5320,Female,0,0,0,59,Two years,DSL,73.69,4340.59,Virginia
CUST_5321,Male,0,1,0,3,One year,DSL,95.13,313.36,Alabama
CUST_5322,Female,0,0,0,32,Month-to-month,fibre optic,55.38,1776.09,South Dakota
CUST_5323,Male,0,1,0,27,Two years, None,41.85,1174.6,New Jersey
CUST_5324,Female,0,0,1,50,Month-to-month,fibre optic,109.84,5524.63,Pennsylvania
CUST_5325,Male,1,1,0,50,One year,fibre optic,109.77,5492.12,Ohio
CUST_5326,Male,0,0,1,10,One year,fibre optic,64.32,623.6,Ohio
CUST_5327,Male,0,0,0,14,One year,fibre optic,59.84,850.95,Virginia
CUST_5328,Male,0,0,0,18,One year,DSL,85.32,1535.77,Alaska
CUST_5329,Female,0,0,0,35,Two years, None,48.47,1721.77,Nevada
CUST_5330,Female,1,1,1,66,Month-to-month,DSL,46.18,3084.37,New Jersey
CUST_5331,Male,1,1,1,10,Month-to-month, None,60.92,613.29,Montana
CUST_5332,Female,0,0,1,45,Two years, None,64.54,2897.76,Wisconsin
CUST_5333,Female,1,0,0,44,Month-to-month,fibre optic,68.31,3039.14,Hawaii
CUST_5334,Male,0,0,0,37,One year,fibre optic,87.65,3240.43,New Hampshire
CUST_5335,Male,0,1,0,55,One year,fibre optic,70.24,3864.33,California
CUST_5336,Female,0,1,0,36,Month-to-month,fibre optic,108.42,3931.82,New Hampshire
CUST_5337,Male,1,0,1,26,Month-to-month,fibre optic,50.58,1342.34,North Carolina
CUST_5338,Female,0,0,1,71,Month-to-month, None,108.09,7656.16,New York
CUST_5339,Female,0,0,0,11,One year,fibre optic,114.55,1247.92,Oklahoma
CUST_5340,Female,0,0,0,38,Month-to-month,DSL,78.09,3001.03,Georgia
CUST_5341,Female,0,0,0,12,Month-to-month,fibre optic,52.91,679.0,Missouri
CUST_5342,Female,1,0,0,37,Two years, None,107.17,3999.58,Hawaii
CUST_5343,Female,0,1,0,8,Month-to-month,fibre optic,119.31,974.71,Idaho
CUST_5344,Male,0,0,1,22,Month-to-month,DSL,71.55,1597.66,Minnesota
CUST_5345,Female,1,0,1,65,One year,fibre optic,69.39,4511.6,New York
CUST_5346,Female,1,1,0,39,One year,fibre optic,46.08,1808.74,Maryland
CUST_5347,Male,0,1,0,26,Two years,DSL,83.99,2199.57,Wyoming
CUST_5348,Male,0,0,0,19,Month-to-month,DSL,35.97,708.57,New York
CUST_5349,Female,0,0,0,10,Month-to-month,fibre optic,43.33,483.2,North Carolina
CUST_5350,Male,0,1,0,9,Month-to-month,fibre optic,57.47,523.31,Rhode Island
CUST_5351,Male,0,1,0,53,Two years,fibre optic,119.24,6333.26,Arkansas
CUST_5352,Male,0,0,0,70,Month-to-month,DSL,69.3,4892.44,Nevada
CUST_5353,Male,0,0,1,59,Two years,fibre optic,79.2,4658.7,Maine
CUST_5354,Male,0,0,0,36,Month-to-month,fibre optic,66.56,2426.52,Montana
CUST_5355,Male,0,1,1,61,Two years, None,110.91,6766.81,Wyoming
CUST_5356,Female,0,0,0,50,One year,fibre optic,63.7,3234.49,Arizona
CUST_5357,Female,0,0,0,51,Month-to-month,DSL,66.0,3362.62,New York
CUST_5358,Male,0,0,1,60,Month-to-month,DSL,80.13,4837.42,New Jersey
CUST_5359,Female,0,0,1,18,Month-to-month,fibre optic,71.53,1318.47,Utah
CUST_5360,Female,0,1,1,12,One year,DSL,80.31,982.69,Missouri
CUST_5361,Male,0,1,1,69,Month-to-month,DSL,77.59,5384.98,Colorado
CUST_5362,Female,0,0,1,47,Two years,DSL,48.07,2289.6,Minnesota
CUST_5363,Female,0,1,1,29,Month-to-month,fibre optic,35.12,1066.17,Iowa
CUST_5364,Female,0,1,1,19,Month-to-month,fibre optic,50.79,987.77,Wyoming
CUST_5365,Female,0,0,0,52,Month-to-month,fibre optic,114.68,6007.08,Colorado
CUST_5366,Female,1,0,0,31,Month-to-month,fibre optic,116.88,3622.21,Idaho
CUST_5367,Male,1,0,1,8,Month-to-month, None,88.98,713.19,New Mexico
CUST_5368,Male,0,1,0,54,Month-to-month,fibre optic,89.91,4872.67,Pennsylvania
CUST_5369,Male,0,1,0,49,Two years, None,45.7,2277.68,New Mexico
CUST_5370,Female,0,1,0,58,Two years,fibre optic,107.56,6282.82,New York
CUST_5371,Male,1,0,1,53,Month-to-month,fibre optic,89.58,4739.56,Nevada
CUST_5372,Male,0,0,0,64,One year,fibre optic,113.39,7277.13,Maine
CUST_5373,Female,1,0,1,43,Two years,DSL,107.7,4633.07,Louisiana
CUST_5374,Female,0,0,0,10,Two years,DSL,41.63,424.21,Massachusetts
CUST_5375,Female,0,1,1,2,Month-to-month,fibre optic,81.6,191.23,Iowa
CUST_5376,Male,0,1,0,47,Month-to-month,DSL,55.46,2654.56,New Mexico
CUST_5377,Male,1,0,1,30,Month-to-month,fibre optic,33.72,1019.13,Nevada
CUST_5378,Male,0,1,0,24,Month-to-month,fibre optic,30.77,780.18,Tennessee
CUST_5379,Female,0,1,1,11,Month-to-month,fibre optic,60.94,706.51,Iowa
CUST_5380,Female,0,1,1,48,Two years,fibre optic,55.72,2675.93,Pennsylvania
CUST_5381,Female,0,0,0,40,Two years,fibre optic,78.95,3188.72,Georgia
CUST_5382,Female,1,0,0,13,Month-to-month,fibre optic,95.3,1276.23,Georgia
CUST_5383,Female,0,1,0,28,Month-to-month, None,106.96,3014.87,North Carolina
CUST_5384,Male,0,0,0,33,Month-to-month,DSL,67.98,2253.53,Washington
CUST_5385,Female,0,1,1,7,One year,DSL,70.91,487.66,Utah
CUST_5386,Male,0,1,0,37,Month-to-month,fibre optic,93.59,3484.28,Kentucky
CUST_5387,Female,0,1,1,3,One year,fibre optic,61.85,232.66,Missouri
CUST_5388,Female,0,0,0,13,Month-to-month,fibre optic,64.58,876.8,Mississippi
CUST_5389,Female,0,0,0,4,Month-to-month,fibre optic,34.71,146.86,West Virginia
CUST_5390,Female,0,0,0,30,Month-to-month,fibre optic,62.76,1893.63,Florida
CUST_5391,Male,0,0,0,53,One year,fibre optic,43.07,2300.28,Minnesota
CUST_5392,Female,0,0,0,16,Month-to-month,DSL,93.94,1514.42,Wyoming
CUST_5393,Female,0,0,0,53,Month-to-month,fibre optic,96.34,5144.34,Wisconsin
CUST_5394,Male,0,0,1,52,One year,DSL,53.42,2824.65,Alaska
CUST_5395,Male,0,0,0,53,One year,DSL,52.83,2826.13,Washington
CUST_5396,Male,0,1,0,10,Month-to-month,fibre optic,115.11,1155.88,Tennessee
