customer_id,campaign_type,touch_count,clicks,conversions
CUST_4705,Push Notification,2,0,1
CUST_4705,SMS,5,1,0
CUST_4705,Promotion banner,2,2,1
CUST_4706,Email,5,0,1
CUST_4706,Promotion banner,4,0,1
CUST_4707,Push Notification,2,1,0
CUST_4707,Promotion banner,4,2,1
CUST_4708,Push Notification,4,3,0
CUST_4708,Push Notification,3,0,0
CUST_4708,Push Notification,4,0,0
CUST_4709,Email,2,0,0
CUST_4710,Push Notification,3,2,0
CUST_4710,SMS,3,2,0
CUST_4711,Email,3,3,1
CUST_4711,SMS,1,0,1
CUST_4711,Email,5,3,1
CUST_4712,Email,2,2,1
CUST_4712,Push Notification,3,0,1
CUST_4713,SMS,5,1,0
CUST_4714,Email,1,2,1
CUST_4714,Email,1,3,0
CUST_4714,Push Notification,2,1,0
CUST_4715,Email,2,0,1
CUST_4715,Push Notification,5,0,1
CUST_4715,Promotion banner,4,0,1
CUST_4716,SMS,4,0,1
CUST_4716,Promotion banner,5,0,0
CUST_4716,Push Notification,4,1,0
CUST_4716,Email,5,1,0
CUST_4717,Email,3,2,1
CUST_4717,Promotion banner,2,1,1
CUST_4718,Promotion banner,2,2,1
CUST_4718,SMS,1,0,0
CUST_4719,SMS,1,1,1
CUST_4719,SMS,3,2,0
CUST_4719,Push Notification,1,2,0
CUST_4720,Push Notification,4,0,0
CUST_4720,Promotion banner,1,0,0
CUST_4720,SMS,1,0,1
CUST_4721,SMS,5,2,1
CUST_4721,Email,2,0,0
CUST_4721,Promotion banner,1,1,1
CUST_4721,Promotion banner,4,0,0
CUST_4722,Email,5,1,0
CUST_4722,Promotion banner,3,0,1
CUST_4722,Push Notification,5,1,1
CUST_4723,SMS,1,3,0
CUST_4723,Email,1,1,0
CUST_4723,SMS,1,3,1
CUST_4724,Email,5,0,0
CUST_4724,Push Notification,4,2,1
CUST_4724,Email,3,0,1
CUST_4725,Promotion banner,1,0,0
CUST_4726,Email,3,3,1
CUST_4726,SMS,2,1,1
CUST_4726,Push Notification,4,3,0
CUST_4727,Email,5,3,1
CUST_4727,SMS,5,1,0
CUST_4728,Email,1,3,0
CUST_4729,SMS,2,3,1
CUST_4730,Promotion banner,3,2,1
CUST_4730,Promotion banner,1,0,1
CUST_4730,Push Notification,5,1,0
CUST_4730,Email,1,2,0
CUST_4731,Promotion banner,3,3,0
CUST_4731,Push Notification,3,2,1
CUST_4731,SMS,2,1,1
CUST_4732,Push Notification,2,2,0
CUST_4733,Email,5,1,0
CUST_4733,Email,1,1,0
CUST_4734,Email,4,3,1
CUST_4735,Push Notification,3,0,1
CUST_4735,SMS,2,2,0
CUST_4735,SMS,1,1,0
CUST_4736,Push Notification,3,0,0
CUST_4737,Push Notification,3,0,0
CUST_4737,SMS,2,3,0
CUST_4737,Promotion banner,1,2,1
CUST_4738,SMS,5,2,1
CUST_4738,SMS,1,1,1
CUST_4738,Push Notification,1,1,0
CUST_4739,Promotion banner,2,0,0
CUST_4739,Email,5,2,1
CUST_4739,Email,5,1,0
CUST_4739,SMS,1,2,0
CUST_4740,Push Notification,2,1,1
CUST_4740,Push Notification,1,1,0
CUST_4741,Push Notification,3,2,0
CUST_4741,Push Notification,1,0,1
CUST_4742,SMS,4,0,1
CUST_4742,SMS,3,2,0
CUST_4742,Push Notification,2,3,1
CUST_4742,SMS,1,1,0
CUST_4743,SMS,5,2,1
CUST_4743,Email,5,3,1
CUST_4743,Promotion banner,1,1,0
CUST_4743,Email,4,0,1
CUST_4744,Promotion banner,1,3,1
CUST_4744,Email,2,3,0
CUST_4744,SMS,1,2,0
CUST_4744,Email,2,1,0
CUST_4745,Push Notification,3,2,1
CUST_4746,Email,1,1,0
CUST_4746,Promotion banner,1,0,0
CUST_4747,Email,2,0,1
CUST_4747,Promotion banner,4,2,1
CUST_4747,Email,5,1,0
CUST_4748,Promotion banner,5,2,0
CUST_4748,Push Notification,3,1,0
CUST_4748,SMS,5,1,1
CUST_4749,Promotion banner,1,1,0
CUST_4749,Email,1,1,1
CUST_4749,Push Notification,3,0,0
CUST_4750,Push Notification,2,2,0
CUST_4750,Push Notification,2,1,0
CUST_4750,SMS,1,1,0
CUST_4750,Promotion banner,4,0,0
CUST_4751,SMS,2,1,0
CUST_4752,Push Notification,4,1,1
CUST_4752,Push Notification,1,0,1
CUST_4753,Email,5,3,1
CUST_4753,SMS,1,1,1
CUST_4754,Promotion banner,4,2,0
CUST_4755,Email,3,0,0
CUST_4755,SMS,5,3,0
CUST_4755,Push Notification,1,3,0
CUST_4755,Promotion banner,2,1,0
CUST_4756,Push Notification,2,3,1
CUST_4756,Email,2,1,1
CUST_4757,SMS,3,0,1
CUST_4757,Promotion banner,2,1,1
CUST_4758,Email,1,2,1
CUST_4758,Email,2,2,1
CUST_4758,Push Notification,2,0,1
CUST_4758,Promotion banner,2,3,0
CUST_4759,SMS,3,0,0
CUST_4760,Email,2,3,0
CUST_4760,Email,1,0,1
CUST_4760,Promotion banner,5,0,1
CUST_4760,Push Notification,1,1,1
CUST_4761,Push Notification,1,0,0
CUST_4762,Promotion banner,2,3,0
CUST_4762,Promotion banner,5,2,1
CUST_4762,Promotion banner,4,0,1
CUST_4762,Push Notification,2,3,1
CUST_4763,Promotion banner,4,1,0
CUST_4763,Push Notification,3,1,1
CUST_4764,Email,4,2,0
CUST_4764,SMS,5,1,1
CUST_4764,Promotion banner,4,1,0
CUST_4764,Email,1,2,0
CUST_4765,Email,5,3,1
CUST_4765,Promotion banner,4,0,1
CUST_4766,Push Notification,4,0,1
CUST_4766,Promotion banner,5,3,0
CUST_4767,Promotion banner,4,1,1
CUST_4767,Promotion banner,4,2,1
CUST_4768,SMS,3,1,1
CUST_4768,Promotion banner,3,3,1
CUST_4768,SMS,5,0,0
CUST_4769,Promotion banner,2,3,1
CUST_4769,SMS,1,0,0
CUST_4770,Push Notification,5,0,1
CUST_4770,Email,4,0,1
CUST_4770,Promotion banner,2,0,0
CUST_4771,Email,5,0,1
CUST_4771,Push Notification,3,2,1
CUST_4771,Email,4,2,0
CUST_4771,SMS,5,1,1
CUST_4772,Promotion banner,1,0,0
CUST_4772,Push Notification,4,2,1
CUST_4772,SMS,3,3,1
CUST_4773,Promotion banner,4,0,0
CUST_4774,Push Notification,4,0,0
CUST_4774,Email,1,0,1
CUST_4775,Email,4,0,0
CUST_4775,SMS,3,0,0
CUST_4775,Promotion banner,2,1,1
CUST_4775,Push Notification,1,0,0
CUST_4776,Promotion banner,4,2,0
CUST_4776,Email,5,1,1
CUST_4777,Push Notification,4,3,1
CUST_4778,SMS,3,0,0
CUST_4778,Promotion banner,4,3,1
CUST_4778,Push Notification,4,3,0
CUST_4778,Push Notification,4,3,0
CUST_4779,SMS,5,2,1
CUST_4780,Push Notification,1,2,0
CUST_4780,Promotion banner,1,1,0
CUST_4780,Push Notification,4,1,1
CUST_4780,Promotion banner,5,2,0
CUST_4781,Email,5,0,1
CUST_4781,Email,3,3,0
CUST_4781,Email,5,2,1
CUST_4781,Email,1,2,0
CUST_4782,Push Notification,2,3,1
CUST_4782,Promotion banner,2,3,1
CUST_4782,Push Notification,4,2,1
CUST_4782,Push Notification,1,1,1
CUST_4783,Promotion banner,2,1,1
CUST_4783,SMS,1,3,0
CUST_4783,Email,4,0,1
CUST_4783,Email,1,1,1
CUST_4784,SMS,3,0,0
CUST_4784,Promotion banner,4,3,1
CUST_4785,Email,1,1,0
CUST_4786,SMS,4,0,0
CUST_4786,Push Notification,2,3,1
CUST_4786,Email,3,1,1
CUST_4786,Promotion banner,3,2,1
CUST_4787,Promotion banner,5,0,1
CUST_4787,Email,5,1,1
CUST_4787,Promotion banner,2,1,0
CUST_4787,Email,2,0,0
CUST_4788,Promotion banner,1,2,0
CUST_4789,Push Notification,3,3,0
CUST_4789,SMS,4,0,1
CUST_4790,SMS,1,0,0
CUST_4790,Promotion banner,1,0,1
CUST_4790,Email,3,2,1
CUST_4790,Push Notification,4,2,1
CUST_4791,Promotion banner,4,0,0
CUST_4791,Email,5,2,1
CUST_4791,Promotion banner,1,1,0
CUST_4791,SMS,1,2,0
CUST_4792,Email,1,3,0
CUST_4792,Email,1,1,1
CUST_4793,Promotion banner,2,0,0
CUST_4793,Push Notification,2,2,1
CUST_4794,Email,1,1,1
CUST_4794,Promotion banner,3,2,0
CUST_4795,Promotion banner,5,2,0
CUST_4795,Push Notification,4,2,1
CUST_4795,SMS,3,2,0
CUST_4796,SMS,4,2,1
CUST_4797,SMS,3,0,0
CUST_4798,Email,5,0,1
CUST_4798,Email,5,3,1
CUST_4799,Email,2,3,1
CUST_4799,SMS,3,2,0
CUST_4799,Push Notification,3,0,1
CUST_4799,Push Notification,3,2,1
CUST_4800,Push Notification,1,1,1
CUST_4800,SMS,5,1,0
CUST_4800,Email,4,3,1
CUST_4801,SMS,5,1,0
CUST_4801,Push Notification,3,2,0
CUST_4801,Email,3,1,0
CUST_4801,Email,4,3,1
CUST_4802,Email,1,2,1
CUST_4802,Push Notification,1,3,0
CUST_4802,Promotion banner,2,1,1
CUST_4803,Push Notification,3,1,1
CUST_4803,Email,3,3,0
CUST_4803,Push Notification,2,0,0
CUST_4803,SMS,3,0,0
CUST_4804,Push Notification,5,3,0
CUST_4804,SMS,4,1,1
CUST_4804,Email,2,0,0
CUST_4804,Promotion banner,4,2,1
CUST_4805,Email,3,2,1
CUST_4805,SMS,1,3,0
CUST_4805,Push Notification,4,0,1
CUST_4806,SMS,2,1,0
CUST_4806,Email,1,0,1
CUST_4806,Promotion banner,5,0,1
CUST_4806,Push Notification,1,2,0
CUST_4807,SMS,1,0,1
CUST_4807,Email,2,0,0
CUST_4807,SMS,2,1,0
CUST_4807,Push Notification,3,3,1
CUST_4808,Promotion banner,5,3,0
CUST_4808,SMS,2,2,0
CUST_4809,SMS,4,1,0
CUST_4809,Email,3,3,0
CUST_4810,SMS,4,2,1
CUST_4811,SMS,1,3,1
CUST_4812,Push Notification,4,3,0
CUST_4812,Push Notification,4,0,0
CUST_4812,Push Notification,1,0,0
CUST_4813,Push Notification,3,2,0
CUST_4814,Push Notification,4,0,0
CUST_4814,SMS,2,2,1
CUST_4814,Email,1,0,0
CUST_4815,Promotion banner,5,2,0
CUST_4816,SMS,2,0,1
CUST_4816,Promotion banner,5,3,0
CUST_4817,Push Notification,4,1,1
CUST_4817,Push Notification,5,0,1
CUST_4818,SMS,1,2,1
CUST_4819,Email,2,3,0
CUST_4819,Promotion banner,3,3,0
CUST_4820,Push Notification,5,1,1
CUST_4821,Email,5,3,1
CUST_4821,Promotion banner,5,0,1
CUST_4821,SMS,1,0,0
CUST_4822,Promotion banner,5,2,0
CUST_4822,Email,1,0,1
CUST_4822,Promotion banner,5,2,0
CUST_4823,Email,5,0,1
CUST_4824,Promotion banner,5,0,1
CUST_4824,SMS,4,2,0
CUST_4824,Email,2,3,1
CUST_4825,Promotion banner,5,2,0
CUST_4826,Push Notification,2,2,0
CUST_4827,SMS,4,3,0
CUST_4828,Promotion banner,3,2,0
CUST_4828,Push Notification,4,0,1
CUST_4829,Email,2,1,1
CUST_4829,Promotion banner,2,2,1
CUST_4829,SMS,4,2,0
CUST_4830,Email,5,0,1
CUST_4831,Email,2,2,0
CUST_4831,Promotion banner,4,0,0
CUST_4831,SMS,5,2,1
CUST_4831,Push Notification,2,0,0
CUST_4832,SMS,4,0,0
CUST_4832,Promotion banner,3,1,0
CUST_4832,Email,1,0,1
CUST_4832,Push Notification,4,0,1
CUST_4833,Push Notification,2,1,0
CUST_4833,Push Notification,4,2,1
CUST_4833,Email,4,0,1
CUST_4834,Promotion banner,2,0,0
CUST_4834,SMS,1,0,0
CUST_4835,Push Notification,1,0,1
CUST_4835,Email,4,1,1
CUST_4835,Email,2,2,1
CUST_4836,Email,2,2,1
CUST_4837,SMS,4,0,0
CUST_4838,Promotion banner,4,0,1
CUST_4838,SMS,3,3,1
CUST_4838,SMS,3,1,1
CUST_4838,Push Notification,1,3,1
CUST_4839,Promotion banner,4,0,0
CUST_4840,Promotion banner,3,0,1
CUST_4840,Push Notification,4,2,0
CUST_4840,SMS,4,1,0
CUST_4840,Push Notification,1,3,0
CUST_4841,Email,5,2,0
CUST_4841,Push Notification,3,1,0
CUST_4842,Push Notification,2,1,0
CUST_4842,SMS,5,0,1
CUST_4842,Email,4,3,1
CUST_4842,SMS,3,1,1
CUST_4843,SMS,1,3,1
CUST_4844,Push Notification,5,2,0
CUST_4844,Email,1,2,1
CUST_4845,Promotion banner,5,0,0
CUST_4846,Push Notification,1,0,0
CUST_4846,SMS,4,0,1
CUST_4846,SMS,3,0,1
CUST_4847,Push Notification,1,0,0
CUST_4847,Promotion banner,4,1,1
CUST_4847,Email,3,2,1
CUST_4847,SMS,5,2,0
CUST_4848,Promotion banner,1,0,0
CUST_4848,SMS,4,3,0
CUST_4848,Promotion banner,1,3,0
CUST_4848,Push Notification,4,2,1
CUST_4849,SMS,4,0,0
CUST_4849,Promotion banner,5,2,1
CUST_4849,SMS,4,0,0
CUST_4850,Email,1,2,0
CUST_4850,SMS,5,0,1
CUST_4850,Promotion banner,2,2,0
CUST_4850,Promotion banner,3,1,1
CUST_4851,Email,2,3,0
CUST_4851,Promotion banner,2,1,1
CUST_4851,Email,4,1,1
CUST_4852,Push Notification,2,3,1
CUST_4852,SMS,4,2,1
CUST_4853,Email,5,2,0
CUST_4853,SMS,3,0,1
CUST_4854,Email,1,0,0
CUST_4854,Promotion banner,1,0,0
CUST_4854,Email,5,0,1
CUST_4854,SMS,4,0,0
CUST_4855,Email,1,2,1
CUST_4855,Email,1,3,1
CUST_4856,Push Notification,1,1,1
CUST_4856,SMS,5,1,0
CUST_4856,Email,2,2,1
CUST_4857,Promotion banner,4,0,0
CUST_4858,SMS,1,3,0
CUST_4858,Push Notification,3,2,1
CUST_4858,SMS,3,1,1
CUST_4858,Promotion banner,1,1,0
CUST_4859,SMS,4,0,0
CUST_4860,SMS,2,1,1
CUST_4860,SMS,4,2,1
CUST_4861,SMS,5,0,0
CUST_4861,Promotion banner,5,0,1
CUST_4861,Push Notification,3,1,0
CUST_4862,Push Notification,2,1,0
CUST_4863,SMS,3,3,1
CUST_4864,Push Notification,3,2,0
CUST_4864,Email,2,0,1
CUST_4865,SMS,5,2,1
CUST_4865,Promotion banner,2,1,1
CUST_4866,Push Notification,3,3,0
CUST_4867,Promotion banner,2,0,1
CUST_4867,Promotion banner,3,2,0
CUST_4868,SMS,3,2,1
CUST_4869,SMS,4,1,1
CUST_4870,Email,2,3,1
CUST_4870,Email,3,0,0
CUST_4871,SMS,2,2,1
CUST_4871,SMS,2,2,1
CUST_4872,SMS,1,3,1
CUST_4873,SMS,2,0,0
CUST_4873,Promotion banner,1,2,1
CUST_4873,Push Notification,5,3,1
CUST_4873,SMS,3,0,1
CUST_4874,Push Notification,4,1,1
CUST_4875,Promotion banner,3,2,0
CUST_4876,Push Notification,4,2,0
CUST_4877,Email,1,1,0
CUST_4877,Promotion banner,5,0,1
CUST_4878,SMS,3,2,0
CUST_4878,Email,3,2,0
CUST_4879,Push Notification,2,1,0
CUST_4879,Push Notification,3,2,1
CUST_4880,Push Notification,2,3,0
CUST_4880,Promotion banner,5,0,1
CUST_4880,Promotion banner,1,0,0
CUST_4880,Promotion banner,1,0,0
CUST_4881,SMS,4,3,0
CUST_4881,Promotion banner,3,1,0
CUST_4881,SMS,1,1,1
CUST_4881,SMS,2,1,0
CUST_4882,Email,2,3,0
CUST_4882,Push Notification,5,1,1
CUST_4882,Email,2,2,1
CUST_4883,Push Notification,4,3,1
CUST_4883,Email,1,1,0
CUST_4884,Email,2,3,0
CUST_4884,Email,3,0,1
CUST_4885,Push Notification,4,3,0
CUST_4885,SMS,2,0,0
CUST_4886,Promotion banner,4,3,0
CUST_4886,Push Notification,3,2,0
CUST_4886,Push Notification,3,1,1
CUST_4886,Email,3,0,1
CUST_4887,SMS,3,3,0
CUST_4887,Email,4,1,0
CUST_4887,Email,3,2,0
CUST_4888,Email,2,1,0
CUST_4888,SMS,4,3,1
CUST_4888,Promotion banner,5,2,1
CUST_4888,Push Notification,4,3,0
CUST_4889,SMS,1,3,1
CUST_4889,Promotion banner,5,3,1
CUST_4890,Promotion banner,3,2,0
CUST_4891,SMS,4,1,0
CUST_4892,SMS,1,3,0
CUST_4892,Email,2,0,0
CUST_4893,Push Notification,3,0,0
CUST_4893,SMS,3,0,1
CUST_4893,SMS,4,3,0
CUST_4893,SMS,1,1,0
CUST_4894,Email,4,1,0
CUST_4894,Push Notification,2,3,1
CUST_4895,Email,5,3,1
CUST_4895,Promotion banner,4,2,0
CUST_4896,Email,1,0,0
CUST_4896,SMS,4,3,1
CUST_4896,Email,3,2,1
CUST_4897,Promotion banner,1,0,0
CUST_4897,SMS,4,1,1
CUST_4897,Promotion banner,4,1,0
CUST_4898,SMS,1,2,0
CUST_4898,Email,5,3,1
CUST_4898,Email,3,1,0
CUST_4899,Email,5,3,0
CUST_4900,Email,5,1,1
CUST_4900,Email,4,0,0
CUST_4900,Promotion banner,1,3,0
CUST_4901,Push Notification,1,3,1
CUST_4901,Email,2,3,0
CUST_4902,SMS,4,3,1
CUST_4902,Push Notification,4,1,1
CUST_4902,Push Notification,5,0,0
CUST_4902,Push Notification,1,1,0
CUST_4903,Push Notification,1,1,1
CUST_4903,Promotion banner,1,0,1
CUST_4904,SMS,1,0,0
CUST_4904,SMS,4,2,1
CUST_4904,Promotion banner,1,1,1
CUST_4905,Push Notification,1,1,1
CUST_4905,SMS,1,2,1
CUST_4905,Push Notification,3,3,1
CUST_4906,Promotion banner,2,1,1
CUST_4907,Email,5,0,1
CUST_4907,Promotion banner,2,0,1
CUST_4907,Push Notification,3,2,1
CUST_4908,Push Notification,3,2,1
CUST_4908,Email,4,0,1
CUST_4909,Push Notification,1,1,1
CUST_4909,Push Notification,3,2,0
CUST_4909,Promotion banner,4,0,1
CUST_4909,Push Notification,3,3,1
CUST_4910,Email,5,0,0
CUST_4910,Push Notification,3,2,0
CUST_4910,Email,4,3,1
CUST_4910,Promotion banner,2,3,1
CUST_4911,SMS,4,2,0
CUST_4911,SMS,2,3,0
CUST_4911,Email,1,2,1
CUST_4911,Promotion banner,3,1,0
CUST_4912,Promotion banner,2,3,1
CUST_4913,SMS,1,3,1
CUST_4913,SMS,3,3,1
CUST_4913,SMS,1,0,1
CUST_4914,Promotion banner,2,1,1
CUST_4914,Email,4,0,1
CUST_4914,Email,5,0,0
CUST_4915,Push Notification,3,0,1
CUST_4915,Push Notification,1,3,1
CUST_4916,Promotion banner,4,3,0
CUST_4916,Promotion banner,2,3,1
CUST_4916,SMS,4,1,1
CUST_4917,Email,1,2,0
CUST_4917,SMS,5,2,1
CUST_4918,SMS,2,0,0
CUST_4919,Push Notification,2,3,0
CUST_4919,Email,4,0,1
CUST_4919,Push Notification,1,0,1
CUST_4919,Push Notification,5,0,1
CUST_4920,SMS,5,3,0
CUST_4920,SMS,3,3,1
CUST_4920,Promotion banner,5,0,0
CUST_4921,SMS,5,0,1
CUST_4921,Promotion banner,5,0,1
CUST_4922,Push Notification,5,3,1
CUST_4922,Email,5,2,1
CUST_4922,SMS,3,0,0
CUST_4922,Email,5,3,0
CUST_4923,SMS,4,2,1
CUST_4923,Promotion banner,1,2,0
CUST_4923,Push Notification,1,2,0
CUST_4923,SMS,2,2,0
CUST_4924,Email,3,3,1
CUST_4924,Email,3,0,1
CUST_4925,Email,3,0,0
CUST_4925,Email,2,0,1
CUST_4925,Push Notification,2,2,1
CUST_4926,Email,1,3,1
CUST_4926,SMS,4,2,1
CUST_4926,Promotion banner,5,3,0
CUST_4927,SMS,4,2,0
CUST_4927,Email,3,2,0
CUST_4927,SMS,4,0,1
CUST_4927,Email,1,3,0
CUST_4928,Push Notification,4,2,0
CUST_4928,SMS,3,0,1
CUST_4929,Promotion banner,2,0,0
CUST_4929,Email,4,0,1
CUST_4930,SMS,1,2,1
CUST_4930,Email,2,1,0
CUST_4930,Email,3,0,1
CUST_4931,Email,4,0,0
CUST_4931,Email,4,1,0
CUST_4931,Email,3,0,1
CUST_4931,Push Notification,3,2,1
CUST_4932,Email,3,3,1
CUST_4933,Push Notification,3,1,1
CUST_4933,Push Notification,1,2,1
CUST_4933,Promotion banner,3,3,1
CUST_4933,SMS,5,3,0
CUST_4934,Promotion banner,4,1,1
CUST_4934,SMS,5,1,0
CUST_4934,SMS,5,2,0
CUST_4935,SMS,4,3,0
CUST_4935,SMS,3,1,1
CUST_4935,Promotion banner,4,0,0
CUST_4936,Push Notification,3,3,1
CUST_4936,SMS,2,2,0
CUST_4936,Push Notification,4,3,0
CUST_4937,Push Notification,3,0,0
CUST_4937,Email,3,2,1
CUST_4938,Push Notification,3,0,0
CUST_4938,Promotion banner,5,1,0
CUST_4939,Email,4,3,1
CUST_4939,Email,1,3,0
CUST_4940,Promotion banner,3,0,1
CUST_4940,Promotion banner,3,2,0
CUST_4941,SMS,5,3,1
CUST_4941,SMS,2,2,1
CUST_4942,Push Notification,2,2,0
CUST_4942,Push Notification,5,0,0
CUST_4943,Promotion banner,5,2,1
CUST_4944,Promotion banner,3,2,1
CUST_4944,Promotion banner,2,0,1
CUST_4944,SMS,4,0,0
CUST_4944,Email,1,1,0
CUST_4945,SMS,2,1,0
CUST_4945,Promotion banner,3,0,1
CUST_4946,Promotion banner,1,1,1
CUST_4946,Promotion banner,1,0,1
CUST_4947,SMS,2,0,0
CUST_4947,Email,2,2,0
CUST_4947,SMS,2,0,1
CUST_4947,Push Notification,1,2,1
CUST_4948,SMS,5,0,1
CUST_4948,Email,2,1,0
CUST_4948,SMS,5,2,1
CUST_4948,Promotion banner,4,3,1
CUST_4949,Push Notification,2,3,1
CUST_4950,Push Notification,3,2,0
CUST_4951,Push Notification,3,2,1
CUST_4951,Email,4,2,0
CUST_4951,SMS,2,3,1
CUST_4952,Email,5,3,1
CUST_4953,SMS,2,2,0
CUST_4953,SMS,4,0,1
CUST_4953,Push Notification,2,1,1
CUST_4953,Push Notification,5,2,0
CUST_4954,Promotion banner,3,0,0
CUST_4955,SMS,2,2,1
CUST_4955,Email,3,0,0
CUST_4955,SMS,5,3,0
CUST_4955,Push Notification,1,0,1
CUST_4956,Email,2,3,0
CUST_4957,Promotion banner,1,2,0
CUST_4957,Email,4,2,1
CUST_4958,SMS,3,3,1
CUST_4959,Email,5,2,0
CUST_4959,SMS,4,2,1
CUST_4959,Promotion banner,5,3,0
CUST_4959,Email,4,2,1
CUST_4960,SMS,4,2,1
CUST_4960,Push Notification,3,1,1
CUST_4961,SMS,2,3,1
CUST_4962,Promotion banner,1,3,0
CUST_4963,SMS,3,0,1
CUST_4963,SMS,5,0,0
CUST_4963,Promotion banner,5,3,0
CUST_4963,SMS,4,0,1
CUST_4964,SMS,4,3,1
CUST_4964,Email,2,2,1
CUST_4964,SMS,2,3,0
CUST_4965,Push Notification,1,2,1
CUST_4965,SMS,3,0,0
CUST_4965,Email,5,1,0
CUST_4966,SMS,5,2,0
CUST_4966,Push Notification,5,3,1
CUST_4966,Push Notification,3,1,0
CUST_4967,Push Notification,2,1,1
CUST_4967,Promotion banner,4,3,1
CUST_4968,Email,5,1,1
CUST_4968,Promotion banner,4,2,0
CUST_4969,SMS,5,2,1
CUST_4970,Email,1,0,1
CUST_4970,Push Notification,2,0,1
CUST_4970,Push Notification,3,3,0
CUST_4971,Promotion banner,3,3,1
CUST_4971,Email,3,2,0
CUST_4971,Email,1,0,0
CUST_4971,Push Notification,5,3,0
CUST_4972,Email,4,0,1
CUST_4972,Email,3,2,1
CUST_4972,Promotion banner,1,2,1
CUST_4973,Promotion banner,1,0,0
CUST_4973,Promotion banner,2,3,1
CUST_4973,Promotion banner,3,3,0
CUST_4973,Email,3,2,1
CUST_4974,Promotion banner,1,0,1
CUST_4974,Email,3,2,0
CUST_4974,SMS,2,2,0
CUST_4974,Email,1,1,0
CUST_4975,Email,2,1,1
CUST_4975,SMS,2,3,0
CUST_4975,SMS,3,3,0
CUST_4975,Promotion banner,3,0,1
CUST_4976,Email,3,1,0
CUST_4976,Email,4,0,1
CUST_4977,Promotion banner,5,3,1
CUST_4977,Promotion banner,1,0,0
CUST_4977,Push Notification,2,3,0
CUST_4978,Push Notification,4,1,0
CUST_4979,Email,1,0,0
CUST_4979,Promotion banner,3,2,1
CUST_4979,Email,2,3,0
CUST_4980,Email,5,3,0
CUST_4981,Promotion banner,2,2,1
CUST_4981,SMS,4,2,1
CUST_4982,Email,5,1,0
CUST_4982,Email,3,1,1
CUST_4983,Email,2,0,0
CUST_4984,Push Notification,3,2,0
CUST_4985,Push Notification,5,2,0
CUST_4986,Email,2,2,1
CUST_4987,Push Notification,4,3,1
CUST_4987,Push Notification,1,0,0
CUST_4987,Promotion banner,4,2,0
CUST_4988,Email,2,2,1
CUST_4988,SMS,1,2,1
CUST_4988,SMS,3,2,0
CUST_4988,SMS,5,3,1
CUST_4989,Push Notification,2,0,0
CUST_4989,Promotion banner,1,0,1
CUST_4989,Promotion banner,3,3,0
CUST_4989,Push Notification,1,0,1
CUST_4990,Promotion banner,3,3,1
CUST_4991,Promotion banner,2,1,1
CUST_4991,SMS,5,1,0
CUST_4992,Push Notification,1,0,1
CUST_4992,Promotion banner,2,2,1
CUST_4993,SMS,2,3,1
CUST_4993,SMS,4,3,1
CUST_4993,SMS,4,1,1
CUST_4994,Email,3,2,0
CUST_4994,SMS,5,3,0
CUST_4995,Email,2,3,1
CUST_4995,Promotion banner,5,3,1
CUST_4995,Promotion banner,5,3,1
CUST_4995,Promotion banner,4,1,1
CUST_4996,Email,3,2,1
CUST_4997,Email,5,3,0
CUST_4997,Push Notification,2,0,1
CUST_4997,Promotion banner,4,1,1
CUST_4998,Push Notification,3,0,0
CUST_4998,Email,1,3,0
CUST_4999,Push Notification,2,1,0
CUST_4999,Promotion banner,5,1,1
CUST_5000,Push Notification,5,3,1
CUST_5001,Promotion banner,5,0,1
CUST_5001,SMS,4,2,0
CUST_5002,Email,1,3,0
CUST_5002,Email,2,3,0
CUST_5003,Push Notification,4,3,0
CUST_5003,Promotion banner,1,2,1
CUST_5003,Promotion banner,1,3,1
CUST_5003,SMS,2,0,1
CUST_5004,Promotion banner,4,2,0
CUST_5004,Promotion banner,2,1,1
CUST_5004,Promotion banner,1,2,0
CUST_5004,Push Notification,5,1,1
CUST_5005,Email,5,0,0
CUST_5005,Push Notification,3,2,1
CUST_5005,Push Notification,2,0,1
CUST_5005,Promotion banner,3,3,0
CUST_5006,Push Notification,3,0,0
CUST_5007,Promotion banner,5,2,1
CUST_5007,Email,5,2,0
CUST_5008,Email,3,0,0
CUST_5009,Promotion banner,2,1,1
CUST_5009,SMS,4,3,1
CUST_5010,SMS,5,3,0
CUST_5011,Push Notification,4,3,1
CUST_5011,Push Notification,1,2,1
CUST_5012,Promotion banner,1,0,0
CUST_5013,Email,3,3,1
CUST_5013,Push Notification,4,2,0
CUST_5013,SMS,2,3,1
CUST_5013,Email,1,1,1
CUST_5014,Email,3,3,0
CUST_5014,Email,2,3,0
CUST_5014,Promotion banner,5,0,0
CUST_5015,Email,1,3,0
CUST_5016,Email,4,3,0
CUST_5016,Push Notification,5,0,1
CUST_5016,Email,3,3,0
CUST_5017,SMS,4,1,0
CUST_5017,Email,3,1,1
CUST_5017,SMS,5,1,0
CUST_5017,Promotion banner,5,2,0
CUST_5018,Push Notification,4,1,1
CUST_5018,SMS,4,2,1
CUST_5018,Promotion banner,1,1,1
CUST_5019,Promotion banner,3,3,1
CUST_5020,Email,2,1,0
CUST_5021,SMS,1,1,1
CUST_5021,SMS,4,2,1
CUST_5021,Promotion banner,5,2,1
CUST_5021,SMS,4,2,0
CUST_5022,Push Notification,1,2,0
CUST_5022,Promotion banner,2,1,0
